generation,N_shifts,logPrior,logLik,eventRate,acceptRate
169400000,136,1099.54,-553.828,134.341,0.246
169450000,143,1152.35,-595.597,127.949,0.254
169500000,114,914.149,-635.079,89.2365,0.258
169550000,119,942.599,-577.766,115.523,0.244
169600000,144,1154.49,-582.463,133.634,0.217
169650000,131,1064.34,-521.965,129.35,0.236
169700000,148,1199.74,-468.202,148.368,0.199
169750000,117,937.68,-472.464,95.5994,0.25
169800000,99,766.975,-508.54,91.572,0.236
169850000,104,819.049,-516.337,91.9891,0.224
169900000,129,1024.96,-526.342,121.749,0.241
169950000,140,1120.43,-518.04,127.84,0.232
170000000,111,888.2,-512.628,96.3717,0.221
170050000,143,1131.81,-500.031,128.554,0.251
170100000,107,852.272,-521.418,91.8106,0.232
170150000,98,773.116,-588.587,95.1088,0.243
170200000,121,953.38,-570.854,124.157,0.229
170250000,130,1037.9,-506.509,94.9864,0.249
170300000,169,1346,-508.936,160.65,0.234
170350000,122,971.995,-499.054,111.385,0.214
170400000,150,1193.52,-519.496,133.5,0.219
170450000,155,1254.3,-582.892,157.991,0.25
170500000,145,1161.34,-494.143,140.911,0.223
170550000,131,1034.96,-436.06,107.683,0.25
170600000,124,965.454,-494.981,103.279,0.227
170650000,127,1015.55,-524.442,117.155,0.224
170700000,142,1131.4,-525.122,122.332,0.242
170750000,106,839.728,-537.604,94.8274,0.222
170800000,118,948.369,-490.506,115.658,0.245
170850000,115,954.647,-525.168,102.22,0.241
170900000,119,965.029,-528.044,111.166,0.237
170950000,115,936.61,-496.456,102.039,0.219
171000000,112,892.71,-455.664,88.4139,0.252
171050000,135,1065.74,-403.056,146.313,0.232
171100000,150,1195.44,-422.125,138.905,0.218
171150000,165,1286.65,-472.679,150.152,0.249
171200000,135,1069.8,-480.949,122.786,0.234
171250000,159,1268.3,-452.673,165.426,0.243
171300000,163,1285.33,-406.944,156.763,0.236
171350000,138,1102.77,-499.121,123.643,0.236
171400000,150,1205.94,-489.106,147.007,0.228
171450000,143,1145.22,-532.832,145.028,0.242
171500000,136,1084.52,-595.179,115.357,0.263
171550000,134,1047.36,-524.626,136.278,0.246
171600000,100,789.582,-480.353,88.5619,0.218
171650000,142,1138.43,-426.109,135.603,0.252
171700000,103,836.023,-491.474,101.066,0.244
171750000,116,941.966,-559.16,115.461,0.241
171800000,134,1071.3,-506.181,129.94,0.237
171850000,90,718.476,-513.444,86.8316,0.225
171900000,114,933.062,-541.847,102.079,0.234
171950000,137,1111.04,-520.655,133.987,0.239
172000000,129,1053.76,-580.822,118.949,0.236
172050000,100,815.298,-612.963,118.487,0.254
172100000,114,926.953,-503.863,90.2358,0.221
172150000,118,957.974,-501.835,113.958,0.238
172200000,114,910.069,-544.387,92.781,0.242
172250000,128,1008.55,-566.947,99.7384,0.235
172300000,150,1189.39,-513.464,126.138,0.222
172350000,129,1042.75,-526.107,127.962,0.237
172400000,118,936.4,-531.316,101.177,0.233
172450000,124,976.226,-498.129,128.936,0.218
172500000,121,994.828,-516.118,120.297,0.265
172550000,122,979.561,-523.336,105.008,0.224
172600000,118,934.621,-563.901,109.148,0.228
172650000,117,944.942,-569.894,101.243,0.232
172700000,115,939.479,-508.365,123.609,0.24
172750000,118,953.819,-518.473,113.574,0.248
172800000,136,1103.44,-527.578,120.869,0.238
172850000,105,836.151,-604.198,91.0755,0.244
172900000,112,924.474,-589.308,104.066,0.233
172950000,110,881.372,-548.818,92.6994,0.244
173000000,135,1080.73,-478.851,125.224,0.241
173050000,116,939.502,-483.195,102.706,0.236
173100000,114,931.369,-514.481,79.5429,0.242
173150000,111,908.44,-483.359,96.8578,0.246
173200000,116,946.98,-455.743,125.662,0.243
173250000,143,1157.92,-433.713,135.441,0.229
173300000,147,1192.88,-527.374,124.63,0.234
173350000,130,1029.42,-481.745,120.472,0.244
173400000,139,1112.66,-530.229,128.912,0.24
173450000,120,957.242,-491.272,107.488,0.215
173500000,158,1267.58,-456.37,131.518,0.245
173550000,112,919.95,-477.963,102.38,0.211
173600000,139,1121.74,-489.518,138.884,0.24
173650000,127,1029.75,-492.145,110.431,0.249
173700000,109,886.064,-479.256,104.669,0.239
173750000,118,970.64,-539.244,116.192,0.248
173800000,129,1039.66,-483.942,114.454,0.247
173850000,119,948.558,-479.706,105.958,0.236
173900000,141,1140.48,-497.385,114.822,0.245
173950000,162,1287.52,-528.348,173.508,0.231
174000000,127,1013.09,-472.602,128.156,0.239
174050000,135,1081.5,-540.497,127.575,0.238
174100000,164,1343.13,-508.913,130.919,0.236
174150000,139,1129.88,-525.282,133.185,0.275
174200000,120,958.526,-562.206,110.68,0.222
174250000,103,830.633,-599.104,101.315,0.209
174300000,101,807.505,-475.312,88.8141,0.237
174350000,115,929.399,-487.459,119.879,0.233
174400000,92,726.829,-538.821,96.3751,0.231
174450000,101,822.769,-545.51,98.7241,0.251
174500000,115,937.97,-569.33,99.5874,0.226
174550000,84,682.518,-520.626,72.8964,0.219
174600000,109,883.1,-540.225,119.853,0.232
174650000,95,760.089,-566.716,96.8948,0.22
174700000,128,1048.29,-515.469,98.8941,0.241
174750000,116,936.13,-511.562,92.5737,0.232
174800000,117,941.505,-504.483,95.1184,0.247
174850000,119,950.828,-485.024,108.11,0.247
174900000,134,1101.84,-510.224,124.216,0.234
174950000,120,964.651,-561.851,113.636,0.239
175000000,119,972.48,-583.161,105.882,0.255
175050000,111,886.438,-559.093,94.2401,0.261
175100000,122,990.422,-593.204,117.109,0.244
175150000,133,1083.96,-548.29,115.886,0.228
175200000,132,1064.23,-490.681,125.079,0.233
175250000,158,1303.1,-488.77,151.32,0.258
175300000,159,1282.43,-522.713,150.543,0.238
175350000,146,1164.19,-527.981,129.086,0.245
175400000,145,1159.51,-544.478,133.074,0.251
175450000,144,1164.55,-597.886,137.039,0.25
175500000,172,1385.27,-564.271,150.704,0.25
175550000,159,1272.77,-484.793,134.025,0.235
175600000,150,1198.34,-547.58,146.8,0.241
175650000,136,1097.08,-568.985,110.129,0.223
175700000,134,1077.95,-575.423,127.306,0.236
175750000,138,1113.19,-551.941,134.624,0.248
175800000,123,972.907,-513.052,114.091,0.235
175850000,131,1047.16,-498.104,130.247,0.229
175900000,136,1077.41,-537.417,113.287,0.226
175950000,121,979.654,-501.733,97.9342,0.246
176000000,144,1155.99,-484.774,134.929,0.233
176050000,131,1045.47,-453.729,129.658,0.236
176100000,151,1218.61,-538.776,118.116,0.258
176150000,170,1366.52,-546.79,152.264,0.219
176200000,124,1010.18,-544.544,126.184,0.248
176250000,138,1101.32,-551.947,121.364,0.23
176300000,113,923.511,-564.478,106.506,0.245
176350000,145,1153.71,-614.469,117.881,0.232
176400000,104,859.105,-593.741,99.9957,0.24
176450000,122,992.156,-596.701,111.556,0.242
176500000,136,1099.91,-523.419,116.891,0.23
176550000,130,1032.77,-557.056,112.782,0.223
176600000,111,918.35,-539.29,100.203,0.243
176650000,93,739.37,-520.82,103.56,0.248
176700000,101,788.674,-470.853,92.5394,0.229
176750000,118,982.769,-509.139,109.831,0.23
176800000,120,960.975,-476.127,101.127,0.247
176850000,168,1370.06,-561.646,171.722,0.249
176900000,130,1040.7,-552.534,114.928,0.249
176950000,133,1084.6,-513.73,114.969,0.244
177000000,123,1017.21,-483.673,110.237,0.237
177050000,151,1235.46,-495.78,114.472,0.235
177100000,152,1249.41,-569.823,140.914,0.237
177150000,115,932.631,-555.627,103.127,0.227
177200000,148,1215.31,-539.854,129.091,0.237
177250000,134,1089.13,-511.842,123.224,0.239
177300000,113,916.263,-494.735,107.758,0.219
177350000,96,771.294,-523.575,91.2831,0.246
177400000,109,886.541,-593.353,90.9085,0.236
177450000,106,864.797,-555.087,91.1214,0.224
177500000,101,799.82,-543.692,93.3058,0.24
177550000,120,949.995,-639.15,107.289,0.242
177600000,107,858.359,-562.355,85.454,0.261
177650000,116,932.245,-554.078,129.875,0.24
177700000,128,1025.64,-544.934,113.153,0.244
177750000,143,1145.76,-566.99,138.29,0.255
177800000,123,974.256,-629.466,91.4177,0.256
177850000,75,604.654,-561.333,84.9413,0.207
177900000,125,1007.83,-531.608,109.416,0.244
177950000,122,980.065,-613.028,116.485,0.247
178000000,111,897.928,-586.935,114.118,0.236
178050000,131,1041.79,-539.984,115.849,0.203
178100000,125,993.871,-472.133,122.146,0.215
178150000,122,981.278,-455.41,119.219,0.249
178200000,126,1010.44,-480.875,120.76,0.251
178250000,134,1083.96,-573.156,116.638,0.229
178300000,149,1192.93,-532.936,127.118,0.237
178350000,125,1002.33,-598.528,123.428,0.242
178400000,114,920.143,-537.756,136.882,0.246
178450000,131,1051.77,-587.803,116.675,0.249
178500000,100,760.71,-592.661,106.915,0.219
178550000,120,971.371,-538.309,94.157,0.239
178600000,84,670.815,-542.097,59.8026,0.244
178650000,83,656.759,-534.738,70.7721,0.225
178700000,123,985.899,-490.665,118.492,0.238
178750000,111,887.989,-522.015,90.7961,0.232
178800000,144,1191.83,-559.728,131.798,0.235
178850000,126,1027.83,-540.49,109.855,0.222
178900000,152,1227.9,-509.305,138.541,0.247
178950000,123,1008.41,-491.983,116.417,0.229
179000000,127,1023.57,-569.788,114.337,0.211
179050000,115,910.111,-442.874,101.307,0.234
179100000,121,964.191,-453.421,113.364,0.229
179150000,124,968.98,-514.771,133.459,0.236
179200000,99,797.396,-535.812,100.61,0.235
179250000,121,993.425,-500.73,105.323,0.235
179300000,104,834.189,-454.537,85.385,0.205
179350000,124,996.943,-512.548,106.132,0.227
179400000,127,1045.68,-524.066,105.67,0.236
179450000,112,901.157,-526.355,114.067,0.225
179500000,139,1097.08,-550.449,117.757,0.215
179550000,86,674.518,-450.059,68.3176,0.238
179600000,124,966.7,-611.529,101.972,0.227
179650000,152,1212.1,-534.57,134.161,0.239
179700000,150,1200.33,-590.712,138.644,0.214
179750000,120,963.39,-544.437,102.784,0.251
179800000,113,923.101,-551.129,105.291,0.245
179850000,127,1023.73,-512.867,119.636,0.242
179900000,129,1032.36,-557.913,108.903,0.244
179950000,92,755.303,-586.502,70.5262,0.256
180000000,111,906.168,-568.447,105.659,0.222
180050000,101,804.394,-537.895,91.3175,0.262
180100000,112,893.36,-575.289,106.391,0.241
180150000,86,672.769,-533.897,65.0824,0.252
180200000,121,976.917,-557.223,122.263,0.228
180250000,118,950.564,-508.573,102.955,0.267
180300000,130,1032.06,-597.923,120.935,0.238
180350000,109,874.071,-612.842,101.604,0.237
180400000,132,1073.3,-616.818,136.601,0.248
180450000,111,911.792,-553.433,98.898,0.232
180500000,136,1081.24,-687.734,118.572,0.22
180550000,126,1003.52,-547.844,120.566,0.247
180600000,157,1251.5,-585.639,143.143,0.248
180650000,130,1042.85,-628.852,123.375,0.259
180700000,120,967.549,-551.075,132.859,0.243
180750000,89,724.017,-557.622,69.4632,0.235
180800000,109,880.356,-580.302,99.445,0.246
180850000,112,902.659,-529.677,116.513,0.226
180900000,120,970.146,-619.145,109.981,0.257
180950000,112,895.919,-582.173,112.664,0.256
181000000,85,692.817,-633.137,79.2608,0.208
181050000,125,989.832,-631.402,120.142,0.245
181100000,122,1011.8,-613.817,118.297,0.234
181150000,103,808.148,-587.884,105.561,0.218
181200000,101,829.426,-559.689,85.106,0.234
181250000,95,746.351,-585.992,86.3826,0.237
181300000,120,974.422,-508.873,105.042,0.228
181350000,121,957.851,-561.36,113.731,0.253
181400000,125,1002.44,-592.793,112.752,0.232
181450000,98,789.073,-600.425,91.7341,0.254
181500000,89,693.222,-518.875,86.7039,0.263
181550000,122,975.159,-558.112,111.397,0.248
181600000,124,996.998,-503.43,124.137,0.236
181650000,146,1172.33,-546.236,137.893,0.24
181700000,143,1149.2,-545.285,147.508,0.251
181750000,125,1007.93,-467.46,127.637,0.236
181800000,149,1204.18,-547.089,140.396,0.241
181850000,140,1121.61,-550.079,125.189,0.243
181900000,132,1070.33,-505.828,125.571,0.242
181950000,174,1411.37,-476.452,166.377,0.248
182000000,160,1287.26,-485.659,158.617,0.25
182050000,150,1198.29,-472.818,152.769,0.237
182100000,147,1170.5,-539.217,130.086,0.236
182150000,114,925.165,-578.361,103.759,0.219
182200000,141,1143.37,-517.629,141.818,0.252
182250000,135,1090.64,-645.237,135.052,0.233
182300000,120,978.508,-644.422,107.971,0.243
182350000,91,732.287,-606.113,80.9358,0.231
182400000,97,763.902,-611.947,89.4536,0.248
182450000,120,973.495,-659.328,105.096,0.252
182500000,118,925.103,-600.466,123.64,0.244
182550000,153,1253.75,-628.996,139.89,0.233
182600000,142,1144,-578.385,126.305,0.24
182650000,126,1014.64,-550.004,127.879,0.235
182700000,124,978.658,-590.805,115.902,0.183
182750000,152,1218.48,-639.495,152.785,0.233
182800000,100,802.094,-637.313,102.888,0.255
182850000,113,913.344,-606.192,100.578,0.216
182900000,110,902.02,-598.92,100.732,0.268
182950000,128,1043.93,-610.75,107.228,0.236
183000000,149,1204.29,-611.12,126.05,0.227
183050000,128,1040.07,-609.819,112.326,0.237
183100000,134,1073.52,-540.702,124.124,0.25
183150000,135,1110.17,-585.22,116.186,0.24
183200000,109,870.069,-585.224,108.541,0.254
183250000,109,861.64,-607.644,86.9917,0.263
183300000,96,773.322,-570.58,80.5076,0.218
183350000,121,974.354,-497.559,116.027,0.255
183400000,122,989.955,-485.806,117.791,0.242
183450000,136,1095.08,-475.509,119.24,0.239
183500000,123,984.696,-460.65,109.846,0.225
183550000,121,985.32,-517.225,120.313,0.255
183600000,140,1143.01,-553.299,118.366,0.253
183650000,106,838.106,-549.928,95.6159,0.225
183700000,115,942.428,-605.049,109.19,0.217
183750000,101,820.309,-575.133,106.386,0.234
183800000,98,777.601,-539.628,104.821,0.239
183850000,84,688.114,-454.298,83.2753,0.236
183900000,114,922.359,-567.949,118.375,0.236
183950000,124,992.893,-498.781,101.757,0.227
184000000,120,980.902,-559.064,124.563,0.249
184050000,136,1103.99,-575.424,104.34,0.236
184100000,125,1019.66,-551.843,86.7469,0.242
184150000,104,830.495,-523.558,77.8681,0.225
184200000,132,1056,-558.44,118.955,0.262
184250000,95,770.912,-556.719,99.2091,0.264
184300000,105,867.977,-596.027,95.0793,0.266
184350000,116,944.744,-492.741,104.193,0.233
184400000,187,1509.38,-466.813,137.82,0.247
184450000,127,1040.06,-456.883,113.63,0.247
184500000,145,1184.38,-446.415,115.359,0.202
184550000,116,941.045,-514.296,111.719,0.226
184600000,139,1157.83,-551.258,131.055,0.249
184650000,141,1138.21,-545.96,136.276,0.235
184700000,99,791.496,-610.365,100.228,0.225
184750000,129,1074.78,-540.488,118.672,0.256
184800000,107,868.56,-569.444,106.64,0.222
184850000,121,985.43,-506.467,101.929,0.236
184900000,124,999.144,-556.999,107.571,0.215
184950000,112,907.04,-594.69,116.445,0.215
185000000,81,658.683,-586.756,70.9454,0.241
185050000,100,802.931,-601.742,89.36,0.226
185100000,113,914.497,-523.784,93.5073,0.23
185150000,99,805.704,-544.079,100.841,0.237
185200000,129,1048.63,-527.846,112.223,0.207
185250000,134,1069.43,-497.267,126.166,0.242
185300000,133,1051.98,-518.113,116.449,0.227
185350000,108,880.209,-465.163,98.6346,0.23
185400000,108,872.34,-509.996,108.024,0.235
185450000,93,755.963,-561.85,103.236,0.227
185500000,111,889.77,-557.576,110.094,0.211
185550000,121,979.101,-532.495,110.765,0.236
185600000,133,1076.48,-515.047,127.959,0.241
185650000,142,1148.25,-554.27,141.581,0.271
185700000,132,1048.69,-502.379,128.031,0.252
185750000,144,1171.98,-497.72,135.142,0.228
185800000,89,714.289,-538.549,83.209,0.24
185850000,124,1003.33,-556.559,107.339,0.243
185900000,152,1229.39,-553.48,135.062,0.232
185950000,155,1266.24,-520.19,136.486,0.255
186000000,126,1001.34,-491.334,95.4011,0.28
186050000,108,878.999,-536.786,108.689,0.223
186100000,102,801.866,-498.08,112.143,0.259
186150000,114,920.295,-522.034,103.524,0.253
186200000,163,1309.85,-580.169,160.088,0.236
186250000,122,975.06,-471.558,115.682,0.251
186300000,169,1373.6,-500.796,147.545,0.224
186350000,120,970.819,-440.895,108.822,0.202
186400000,114,932.734,-474.608,121.335,0.214
186450000,145,1161.35,-473.929,119.794,0.213
186500000,108,878.821,-556.014,110.119,0.268
186550000,124,1015.1,-553.181,112.9,0.226
186600000,109,857.98,-570.255,88.0169,0.223
186650000,111,889.296,-599.905,97.9119,0.246
186700000,92,731.141,-527.511,84.4119,0.195
186750000,93,732.432,-537.468,76.6497,0.251
186800000,140,1112.46,-542.674,121.071,0.249
186850000,138,1133.38,-553.19,135.174,0.245
186900000,144,1158.14,-535.219,120.914,0.258
186950000,121,988.692,-551.174,110.415,0.234
187000000,121,983.951,-549.456,109.668,0.243
187050000,127,1015.5,-560.855,121.565,0.262
187100000,137,1101.74,-549.803,132.224,0.242
187150000,104,842.332,-595.525,104.862,0.22
187200000,116,944.048,-627.527,92.7814,0.224
187250000,94,754.776,-572.936,81.3916,0.237
187300000,97,784.912,-554.788,73.5188,0.228
187350000,94,749.354,-580.945,98.3274,0.229
187400000,120,952.387,-586.688,115.878,0.248
187450000,137,1088.73,-546.2,129.586,0.228
187500000,134,1078.53,-518.701,107.319,0.229
187550000,107,858.649,-587.48,88.2345,0.246
187600000,122,983.048,-515.596,123.861,0.216
187650000,96,770.08,-556.964,114.934,0.246
187700000,113,896.532,-563.628,104.933,0.241
187750000,109,896.578,-578.119,108.407,0.207
187800000,107,866.913,-527.064,83.2941,0.24
187850000,156,1251.59,-567.834,153.219,0.226
187900000,118,953.231,-598.415,110.627,0.261
187950000,100,796.961,-554.94,96.6728,0.251
188000000,91,734.863,-649.776,82.5424,0.236
188050000,110,886.716,-595.236,117.434,0.263
188100000,108,861.097,-624.929,90.46,0.25
188150000,92,735.727,-629.606,64.5516,0.278
188200000,110,907.592,-551.79,97.0522,0.239
188250000,130,1040.95,-546.067,132.061,0.224
188300000,109,874.925,-637.962,104.617,0.233
188350000,121,972.079,-592.835,105.594,0.239
188400000,107,858.921,-536.621,100.816,0.223
188450000,107,860.586,-572.293,125.624,0.198
188500000,117,944.956,-487.139,122.657,0.232
188550000,116,947.264,-563.765,91.8609,0.236
188600000,113,910.741,-498.396,105.001,0.254
188650000,121,958.688,-503.358,123.784,0.261
188700000,115,918.019,-571.018,112.672,0.247
188750000,128,1037.06,-497.91,115.222,0.248
188800000,118,932.776,-558.696,107.491,0.243
188850000,130,1051.57,-499.042,106.051,0.239
188900000,134,1077.18,-607.517,127.058,0.245
188950000,115,934.737,-565.327,108.665,0.247
189000000,97,796.28,-655.486,91.5579,0.248
189050000,121,973.213,-557.278,130.924,0.255
189100000,122,996.696,-502.582,103.377,0.275
189150000,157,1287.74,-606.715,140.242,0.238
189200000,150,1204.19,-579.911,131.037,0.224
189250000,132,1064.03,-522.426,124.018,0.226
189300000,157,1270.85,-537.536,144.845,0.237
189350000,161,1327.67,-522.096,133.232,0.224
189400000,168,1375.76,-593.719,164.108,0.242
189450000,130,1046.97,-568.489,121.609,0.243
189500000,126,1010.75,-538.03,106.124,0.231
189550000,153,1238.64,-562.133,141.778,0.245
189600000,132,1059.98,-512.341,133.131,0.231
189650000,154,1254.3,-512.516,124.755,0.245
189700000,146,1181.12,-553.528,145.61,0.234
189750000,172,1396.65,-596.035,158.372,0.222
189800000,158,1261.29,-604.998,142.98,0.253
189850000,153,1231.11,-525.887,130.962,0.228
189900000,170,1351.1,-572.468,168.012,0.265
189950000,133,1052.75,-490.821,134.971,0.248
190000000,144,1146.62,-494.269,146.323,0.253
190050000,138,1077.22,-477.934,115.569,0.253
190100000,149,1175.79,-474.263,141.153,0.233
190150000,180,1438.55,-440.341,168.802,0.226
190200000,144,1147.39,-415.966,139.062,0.22
190250000,193,1556.65,-488.911,178.75,0.227
190300000,162,1275.29,-459.713,156.598,0.254
190350000,161,1297.9,-539.678,134.585,0.23
190400000,171,1314.39,-462.133,166.612,0.237
190450000,148,1177.68,-451.699,143.03,0.243
190500000,123,986.35,-488.317,110.882,0.236
