generation,rank_1,rank_2,swapAccepted
182010000,2,4,0
182011000,2,3,0
182012000,1,3,0
182013000,2,4,0
182014000,2,4,0
182015000,1,3,0
182016000,1,3,0
182017000,3,4,0
182018000,3,4,0
182019000,1,4,0
182020000,2,4,0
182021000,1,4,0
182022000,3,4,0
182023000,1,3,0
182024000,2,4,0
182025000,1,3,0
182026000,1,4,0
182027000,2,3,0
182028000,1,4,0
182029000,2,4,0
182030000,1,3,0
182031000,2,3,0
182032000,1,4,0
182033000,3,4,0
182034000,1,4,0
182035000,1,2,0
182036000,3,4,0
182037000,2,4,0
182038000,1,3,0
182039000,2,3,0
182040000,1,2,0
182041000,1,3,0
182042000,3,4,0
182043000,3,4,0
182044000,1,2,0
182045000,1,4,0
182046000,1,3,0
182047000,1,4,0
182048000,1,4,0
182049000,1,4,0
182050000,1,2,0
182051000,1,4,0
182052000,3,4,0
182053000,2,4,0
182054000,3,4,0
182055000,1,3,0
182056000,3,4,0
182057000,2,4,0
182058000,2,4,0
182059000,1,3,0
182060000,1,4,0
182061000,1,2,0
182062000,1,4,0
182063000,2,4,0
182064000,2,4,0
182065000,2,3,0
182066000,3,4,0
182067000,3,4,0
182068000,1,3,0
182069000,1,3,0
182070000,1,3,0
182071000,1,4,0
182072000,1,2,0
182073000,2,3,0
182074000,3,4,0
182075000,3,4,0
182076000,1,3,0
182077000,2,3,0
182078000,2,3,0
182079000,1,3,0
182080000,2,3,0
182081000,2,3,0
182082000,2,4,0
182083000,1,4,0
182084000,1,3,0
182085000,1,4,0
182086000,1,3,0
182087000,1,4,0
182088000,1,4,0
182089000,1,3,0
182090000,3,4,0
182091000,1,3,0
182092000,1,3,0
182093000,1,3,0
182094000,3,4,0
182095000,1,4,0
182096000,3,4,0
182097000,1,4,0
182098000,1,3,0
182099000,2,4,0
182100000,2,3,0
182101000,2,3,0
182102000,1,2,0
182103000,2,3,0
182104000,1,4,0
182105000,2,3,0
182106000,2,4,0
182107000,1,2,0
182108000,1,2,0
182109000,1,3,0
182110000,1,2,0
182111000,3,4,0
182112000,3,4,0
182113000,1,2,0
182114000,1,3,0
182115000,1,2,0
182116000,3,4,0
182117000,1,3,0
182118000,1,4,0
182119000,1,4,0
182120000,1,4,0
182121000,2,4,0
182122000,1,4,0
182123000,2,4,0
182124000,1,3,0
182125000,1,4,0
182126000,1,2,0
182127000,1,3,0
182128000,1,4,0
182129000,1,4,0
182130000,2,4,0
182131000,1,2,0
182132000,2,3,0
182133000,1,4,0
182134000,3,4,0
182135000,1,3,0
182136000,1,4,0
182137000,1,2,0
182138000,1,3,0
182139000,2,3,0
182140000,2,3,0
182141000,1,3,0
182142000,1,3,0
182143000,3,4,0
182144000,2,3,0
182145000,1,4,0
182146000,2,3,0
182147000,2,3,0
182148000,1,4,0
182149000,2,3,0
182150000,2,4,0
182151000,2,3,0
182152000,1,4,0
182153000,2,4,0
182154000,3,4,0
182155000,2,3,0
182156000,1,4,0
182157000,3,4,0
182158000,2,3,0
182159000,2,3,0
182160000,2,3,0
182161000,1,4,0
182162000,2,3,0
182163000,2,4,0
182164000,1,2,0
182165000,1,2,0
182166000,1,2,0
182167000,2,3,0
182168000,3,4,0
182169000,3,4,0
182170000,1,3,0
182171000,2,4,0
182172000,1,2,0
182173000,3,4,0
182174000,1,4,0
182175000,2,3,0
182176000,1,2,0
182177000,1,2,0
182178000,1,2,0
182179000,2,3,0
182180000,3,4,0
182181000,1,4,0
182182000,1,3,0
182183000,1,4,0
182184000,3,4,0
182185000,2,3,0
182186000,3,4,0
182187000,2,3,0
182188000,1,2,0
182189000,2,4,0
182190000,2,3,0
182191000,1,3,0
182192000,2,3,0
182193000,2,3,0
182194000,1,4,0
182195000,3,4,0
182196000,1,2,0
182197000,1,2,0
182198000,3,4,0
182199000,3,4,0
182200000,2,4,0
182201000,1,2,0
182202000,3,4,0
182203000,1,2,0
182204000,1,4,0
182205000,1,4,0
182206000,1,2,0
182207000,2,3,0
182208000,1,3,0
182209000,1,3,0
182210000,3,4,0
182211000,1,2,0
182212000,3,4,0
182213000,2,4,0
182214000,1,3,0
182215000,2,4,0
182216000,3,4,0
182217000,2,3,0
182218000,1,3,0
182219000,3,4,0
182220000,2,3,0
182221000,2,4,0
182222000,1,3,0
182223000,1,4,0
182224000,1,4,0
182225000,2,3,0
182226000,2,3,0
182227000,2,4,0
182228000,3,4,0
182229000,1,3,0
182230000,2,3,0
182231000,2,3,0
182232000,1,2,0
182233000,2,3,0
182234000,3,4,0
182235000,1,3,0
182236000,1,4,0
182237000,2,3,0
182238000,1,3,0
182239000,1,2,0
182240000,2,3,0
182241000,3,4,0
182242000,1,2,0
182243000,1,4,0
182244000,3,4,0
182245000,2,4,0
182246000,2,3,0
182247000,2,3,0
182248000,2,4,0
182249000,2,3,0
182250000,3,4,0
182251000,3,4,0
182252000,1,3,0
182253000,1,4,0
182254000,3,4,0
182255000,1,2,0
182256000,3,4,0
182257000,3,4,0
182258000,1,3,0
182259000,3,4,0
182260000,2,3,0
182261000,3,4,0
182262000,2,4,0
182263000,1,3,0
182264000,1,3,0
182265000,2,4,0
182266000,2,4,0
182267000,1,2,0
182268000,1,2,0
182269000,2,4,0
182270000,1,3,0
182271000,3,4,0
182272000,2,3,0
182273000,2,3,0
182274000,1,2,0
182275000,2,4,0
182276000,1,4,0
182277000,2,4,0
182278000,3,4,0
182279000,2,4,0
182280000,1,4,0
182281000,3,4,0
182282000,2,4,0
182283000,2,4,0
182284000,1,3,0
182285000,2,3,0
182286000,3,4,0
182287000,2,3,0
182288000,1,3,0
182289000,1,4,0
182290000,3,4,0
182291000,2,3,0
182292000,2,4,0
182293000,2,3,0
182294000,1,3,0
182295000,1,2,0
182296000,1,3,0
182297000,1,2,0
182298000,1,2,0
182299000,1,4,0
182300000,2,3,0
182301000,1,3,0
182302000,2,4,0
182303000,1,3,0
182304000,1,4,0
182305000,1,2,0
182306000,3,4,0
182307000,1,3,0
182308000,1,3,0
182309000,2,4,0
182310000,1,4,0
182311000,2,3,0
182312000,2,4,0
182313000,3,4,0
182314000,2,4,0
182315000,2,4,0
182316000,3,4,0
182317000,2,4,0
182318000,1,2,0
182319000,1,2,0
182320000,3,4,0
182321000,1,4,0
182322000,2,4,0
182323000,1,2,0
182324000,1,2,0
182325000,1,2,0
182326000,1,3,0
182327000,2,3,0
182328000,3,4,0
182329000,1,4,0
182330000,1,3,0
182331000,2,4,0
182332000,1,3,0
182333000,1,3,0
182334000,1,3,0
182335000,1,2,0
182336000,3,4,0
182337000,2,3,0
182338000,1,4,0
182339000,2,4,0
182340000,1,3,0
182341000,2,3,0
182342000,1,3,0
182343000,1,3,0
182344000,1,3,0
182345000,1,4,0
182346000,2,4,0
182347000,2,4,0
182348000,2,3,0
182349000,3,4,0
182350000,2,3,0
182351000,1,3,0
182352000,1,4,0
182353000,1,2,0
182354000,1,4,0
182355000,1,4,0
182356000,1,4,0
182357000,2,3,0
182358000,3,4,0
182359000,3,4,0
182360000,2,3,0
182361000,2,4,0
182362000,3,4,0
182363000,3,4,0
182364000,1,3,0
182365000,3,4,0
182366000,2,3,0
182367000,2,3,0
182368000,1,2,0
182369000,1,3,0
182370000,2,3,0
182371000,3,4,0
182372000,1,3,0
182373000,1,4,0
182374000,1,3,0
182375000,1,2,0
182376000,1,4,0
182377000,3,4,0
182378000,1,4,0
182379000,2,3,0
182380000,1,4,0
182381000,2,3,0
182382000,3,4,0
182383000,3,4,0
182384000,1,3,0
182385000,2,4,0
182386000,2,4,0
182387000,2,3,0
182388000,2,3,0
182389000,1,4,0
182390000,2,3,0
182391000,2,3,0
182392000,2,4,0
182393000,3,4,0
182394000,3,4,0
182395000,2,4,0
182396000,2,3,0
182397000,1,3,0
182398000,1,3,0
182399000,2,3,0
182400000,1,3,0
182401000,1,4,0
182402000,3,4,0
182403000,1,4,0
182404000,1,2,0
182405000,2,4,0
182406000,1,3,0
182407000,2,3,0
182408000,2,4,0
182409000,1,2,0
182410000,1,2,0
182411000,2,3,0
182412000,3,4,0
182413000,3,4,0
182414000,1,2,0
182415000,3,4,0
182416000,3,4,0
182417000,1,3,0
182418000,2,4,0
182419000,2,4,0
182420000,1,2,0
182421000,2,4,0
182422000,1,3,0
182423000,2,4,0
182424000,2,3,0
182425000,3,4,0
182426000,1,3,0
182427000,3,4,0
182428000,2,3,0
182429000,2,4,0
182430000,1,2,0
182431000,1,2,0
182432000,1,4,0
182433000,1,2,0
182434000,3,4,0
182435000,1,4,0
182436000,3,4,0
182437000,1,4,0
182438000,3,4,0
182439000,2,4,0
182440000,2,3,0
182441000,1,2,0
182442000,2,3,0
182443000,2,3,0
182444000,3,4,0
182445000,2,4,0
182446000,2,4,0
182447000,2,4,0
182448000,2,3,0
182449000,3,4,0
182450000,2,4,0
182451000,2,3,0
182452000,2,3,0
182453000,2,3,0
182454000,1,3,0
182455000,1,3,0
182456000,2,4,0
182457000,2,3,0
182458000,2,3,0
182459000,2,3,0
182460000,2,3,0
182461000,2,4,0
182462000,3,4,0
182463000,1,4,0
182464000,2,3,0
182465000,1,4,0
182466000,3,4,0
182467000,1,2,0
182468000,1,4,0
182469000,3,4,0
182470000,1,4,0
182471000,3,4,0
182472000,1,3,0
182473000,1,3,0
182474000,1,3,0
182475000,1,2,0
182476000,2,3,0
182477000,2,4,0
182478000,1,4,0
182479000,1,2,0
182480000,2,3,0
182481000,1,3,0
182482000,1,3,0
182483000,1,3,0
182484000,2,4,0
182485000,2,4,0
182486000,1,2,0
182487000,3,4,0
182488000,1,3,0
182489000,1,4,0
182490000,2,3,0
182491000,1,4,0
182492000,2,4,0
182493000,1,3,0
182494000,1,3,0
182495000,1,2,0
182496000,3,4,0
182497000,1,2,0
182498000,3,4,0
182499000,2,3,0
182500000,1,4,0
182501000,2,4,0
182502000,1,3,0
182503000,1,3,0
182504000,1,4,0
182505000,2,3,0
182506000,1,4,0
182507000,1,4,0
182508000,2,3,0
182509000,2,3,0
182510000,1,4,0
182511000,1,4,0
182512000,1,3,0
182513000,2,3,0
182514000,3,4,0
182515000,1,2,0
182516000,3,4,0
182517000,1,3,0
182518000,1,3,0
182519000,1,3,0
182520000,1,4,0
182521000,1,4,0
182522000,2,3,0
182523000,2,3,0
182524000,3,4,0
182525000,2,3,0
182526000,1,4,0
182527000,1,4,0
182528000,1,2,0
182529000,3,4,0
182530000,1,2,0
182531000,2,3,0
182532000,3,4,0
182533000,3,4,0
182534000,2,4,0
182535000,1,2,0
182536000,2,3,0
182537000,2,3,0
182538000,1,3,0
182539000,1,4,0
182540000,3,4,0
182541000,2,4,0
182542000,1,2,0
182543000,1,3,0
182544000,1,3,0
182545000,2,4,0
182546000,1,2,0
182547000,3,4,0
182548000,2,4,0
182549000,1,4,0
182550000,1,4,0
182551000,1,2,0
182552000,1,3,0
182553000,1,4,0
182554000,1,3,0
182555000,1,4,0
182556000,1,4,0
182557000,3,4,0
182558000,3,4,0
182559000,2,4,0
182560000,1,3,0
182561000,1,2,0
182562000,1,3,0
182563000,2,4,0
182564000,1,4,0
182565000,1,4,0
182566000,3,4,0
182567000,3,4,0
182568000,2,3,0
182569000,1,2,0
182570000,1,2,0
182571000,1,2,0
182572000,2,4,0
182573000,3,4,0
182574000,2,4,0
182575000,1,2,0
182576000,3,4,0
182577000,2,4,0
182578000,1,2,0
182579000,2,3,0
182580000,1,4,0
182581000,1,4,0
182582000,1,3,0
182583000,2,3,0
182584000,2,3,0
182585000,1,4,0
182586000,1,4,0
182587000,1,2,0
182588000,2,3,0
182589000,2,4,0
182590000,1,4,0
182591000,2,4,0
182592000,1,3,0
182593000,1,2,0
182594000,1,2,0
182595000,1,2,0
182596000,1,3,0
182597000,1,2,0
182598000,1,4,0
182599000,2,3,0
182600000,1,4,0
182601000,2,3,0
182602000,2,3,0
182603000,3,4,0
182604000,1,4,0
182605000,1,2,0
182606000,1,2,0
182607000,1,4,0
182608000,1,4,0
182609000,2,4,0
182610000,1,4,0
182611000,2,4,0
182612000,1,2,0
182613000,1,3,0
182614000,1,4,0
182615000,2,3,0
182616000,2,3,0
182617000,2,4,0
182618000,2,3,0
182619000,1,2,0
182620000,2,3,0
182621000,2,4,0
182622000,1,4,0
182623000,2,3,0
182624000,1,4,0
182625000,1,3,0
182626000,1,4,0
182627000,3,4,0
182628000,1,3,0
182629000,3,4,0
182630000,1,4,0
182631000,1,4,0
182632000,2,3,0
182633000,2,3,0
182634000,1,3,0
182635000,1,2,0
182636000,1,3,0
182637000,2,3,0
182638000,2,4,0
182639000,1,3,0
182640000,1,2,0
182641000,2,3,0
182642000,2,4,0
182643000,1,4,0
182644000,1,4,0
182645000,2,4,0
182646000,3,4,0
182647000,1,2,0
182648000,2,3,0
182649000,2,4,0
182650000,1,4,0
182651000,1,3,0
182652000,2,4,0
182653000,1,4,0
182654000,1,4,0
182655000,2,3,0
182656000,2,3,0
182657000,1,4,0
182658000,2,4,0
182659000,1,4,0
182660000,1,3,0
182661000,1,3,0
182662000,2,3,0
182663000,2,3,0
182664000,1,3,0
182665000,2,3,0
182666000,2,3,0
182667000,1,2,0
182668000,3,4,0
182669000,1,2,0
182670000,1,3,0
182671000,1,4,0
182672000,2,3,0
182673000,3,4,0
182674000,2,4,0
182675000,2,3,0
182676000,2,4,0
182677000,1,3,0
182678000,1,4,0
182679000,1,2,0
182680000,1,2,0
182681000,2,4,0
182682000,1,2,0
182683000,2,4,0
182684000,2,4,0
182685000,3,4,0
182686000,1,4,0
182687000,2,4,0
182688000,2,4,0
182689000,1,4,0
182690000,1,2,0
182691000,1,3,0
182692000,2,4,0
182693000,1,4,0
182694000,2,4,0
182695000,2,3,0
182696000,1,2,0
182697000,1,4,0
182698000,1,4,0
182699000,1,3,0
182700000,1,3,0
182701000,1,4,0
182702000,2,4,0
182703000,1,3,0
182704000,2,3,0
182705000,3,4,0
182706000,2,4,0
182707000,2,4,0
182708000,2,3,0
182709000,1,4,0
182710000,3,4,0
182711000,3,4,0
182712000,3,4,0
182713000,3,4,0
182714000,1,3,0
182715000,2,4,0
182716000,2,4,0
182717000,3,4,0
182718000,1,2,0
182719000,2,4,0
182720000,1,3,0
182721000,2,4,0
182722000,3,4,0
182723000,2,4,0
182724000,1,4,0
182725000,1,4,0
182726000,1,3,0
182727000,2,3,0
182728000,2,4,0
182729000,2,3,0
182730000,2,3,0
182731000,2,3,0
182732000,2,3,0
182733000,2,4,0
182734000,1,2,0
182735000,1,2,0
182736000,2,3,0
182737000,1,2,0
182738000,3,4,0
182739000,1,2,0
182740000,2,4,0
182741000,1,4,0
182742000,1,2,0
182743000,2,3,0
182744000,3,4,0
182745000,1,4,0
182746000,1,3,0
182747000,1,2,0
182748000,1,4,0
182749000,2,3,0
182750000,1,4,0
182751000,2,3,0
182752000,1,4,0
182753000,2,3,0
182754000,1,4,0
182755000,2,3,0
182756000,3,4,0
182757000,3,4,0
182758000,1,4,0
182759000,1,4,0
182760000,3,4,0
182761000,1,3,0
182762000,1,3,0
182763000,1,2,0
182764000,1,2,0
182765000,1,2,0
182766000,1,4,0
182767000,2,3,0
182768000,1,2,0
182769000,3,4,0
182770000,2,4,0
182771000,1,2,0
182772000,1,3,0
182773000,1,4,0
182774000,1,3,0
182775000,1,3,0
182776000,1,4,0
182777000,3,4,0
182778000,2,4,0
182779000,2,4,0
182780000,1,3,0
182781000,1,4,0
182782000,1,3,0
182783000,1,2,0
182784000,3,4,0
182785000,1,4,0
182786000,3,4,0
182787000,1,4,0
182788000,1,2,0
182789000,2,4,0
182790000,1,3,0
182791000,1,4,0
182792000,1,3,0
182793000,2,4,0
182794000,2,4,0
182795000,1,4,0
182796000,3,4,0
182797000,1,3,0
182798000,1,4,0
182799000,3,4,0
182800000,1,3,0
182801000,1,3,0
182802000,2,4,0
182803000,1,4,0
182804000,1,4,0
182805000,2,4,0
182806000,1,4,0
182807000,1,4,0
182808000,3,4,0
182809000,1,2,0
182810000,1,3,0
182811000,2,3,0
182812000,3,4,0
182813000,2,4,0
182814000,2,4,0
182815000,1,3,0
182816000,2,3,0
182817000,1,4,0
182818000,3,4,0
182819000,1,4,0
182820000,2,4,0
182821000,1,3,0
182822000,2,3,0
182823000,1,4,0
182824000,3,4,0
182825000,2,3,0
182826000,2,3,0
182827000,1,2,0
182828000,1,4,0
182829000,1,2,0
182830000,1,3,0
182831000,3,4,0
182832000,3,4,0
182833000,1,4,0
182834000,2,3,0
182835000,2,3,0
182836000,1,3,0
182837000,1,3,0
182838000,1,3,0
182839000,1,3,0
182840000,1,2,0
182841000,3,4,0
182842000,1,4,0
182843000,2,3,0
182844000,1,4,0
182845000,2,3,0
182846000,1,2,0
182847000,3,4,0
182848000,1,2,0
182849000,1,4,0
182850000,1,3,0
182851000,1,2,0
182852000,1,2,0
182853000,2,4,0
182854000,3,4,0
182855000,1,3,0
182856000,3,4,0
182857000,2,4,0
182858000,1,2,0
182859000,1,2,0
182860000,1,2,0
182861000,1,4,0
182862000,2,3,0
182863000,1,4,0
182864000,2,3,0
182865000,3,4,0
182866000,1,3,0
182867000,2,3,0
182868000,2,3,0
182869000,3,4,0
182870000,2,4,0
182871000,2,4,0
182872000,1,3,0
182873000,2,4,0
182874000,2,4,0
182875000,3,4,0
182876000,1,4,0
182877000,2,3,0
182878000,2,3,0
182879000,2,4,0
182880000,1,3,0
182881000,2,4,0
182882000,1,4,0
182883000,1,4,0
182884000,3,4,0
182885000,1,2,0
182886000,2,4,0
182887000,2,3,0
182888000,2,3,0
182889000,1,3,0
182890000,1,4,0
182891000,1,3,0
182892000,2,3,0
182893000,1,2,0
182894000,2,4,0
182895000,2,3,0
182896000,1,4,0
182897000,3,4,0
182898000,2,3,0
182899000,2,3,0
182900000,2,4,0
182901000,1,4,0
182902000,2,3,0
182903000,1,3,0
182904000,3,4,0
182905000,2,4,0
182906000,1,3,0
182907000,1,2,0
182908000,1,3,0
182909000,1,2,0
182910000,2,4,0
182911000,1,4,0
182912000,3,4,0
182913000,1,3,0
182914000,2,4,0
182915000,1,4,0
182916000,2,3,0
182917000,1,2,0
182918000,1,2,0
182919000,1,3,0
182920000,2,4,0
182921000,1,3,0
182922000,1,4,0
182923000,2,4,0
182924000,1,3,0
182925000,1,2,0
182926000,1,4,0
182927000,3,4,0
182928000,3,4,0
182929000,1,2,0
182930000,1,3,0
182931000,1,3,0
182932000,2,3,0
182933000,2,3,0
182934000,2,4,0
182935000,1,3,0
182936000,3,4,0
182937000,3,4,0
182938000,1,3,0
182939000,1,2,0
182940000,1,3,0
182941000,1,3,0
182942000,3,4,0
182943000,1,2,0
182944000,2,4,0
182945000,2,4,0
182946000,2,3,0
182947000,2,4,0
182948000,1,4,0
182949000,3,4,0
182950000,3,4,0
182951000,2,3,0
182952000,2,3,0
182953000,2,4,0
182954000,2,3,0
182955000,1,3,0
182956000,1,4,0
182957000,1,3,0
182958000,2,4,0
182959000,1,3,0
182960000,1,4,0
182961000,1,4,0
182962000,2,4,0
182963000,2,3,0
182964000,1,4,0
182965000,1,3,0
182966000,3,4,0
182967000,2,4,0
182968000,2,4,0
182969000,2,4,0
182970000,1,3,0
182971000,2,4,0
182972000,2,4,0
182973000,1,4,0
182974000,3,4,0
182975000,1,4,0
182976000,2,4,0
182977000,1,4,0
182978000,1,2,0
182979000,3,4,0
182980000,1,4,0
182981000,3,4,0
182982000,1,3,0
182983000,2,3,0
182984000,1,2,0
182985000,1,2,0
182986000,2,3,0
182987000,1,2,0
182988000,3,4,0
182989000,1,2,0
182990000,3,4,0
182991000,3,4,0
182992000,2,3,0
182993000,1,4,0
182994000,1,2,0
182995000,1,2,0
182996000,2,4,0
182997000,1,4,0
182998000,3,4,0
182999000,1,2,0
183000000,1,2,0
183001000,1,3,0
183002000,1,4,0
183003000,3,4,0
183004000,1,3,0
183005000,1,4,0
183006000,1,3,0
183007000,2,3,0
183008000,3,4,0
183009000,2,3,0
183010000,2,4,0
183011000,1,3,0
183012000,1,4,0
183013000,1,3,0
183014000,1,4,0
183015000,1,4,0
183016000,2,3,0
183017000,3,4,0
183018000,2,3,0
183019000,2,3,0
183020000,3,4,0
183021000,1,2,0
183022000,1,3,0
183023000,2,3,0
183024000,1,4,0
183025000,1,2,0
183026000,1,4,0
183027000,3,4,0
183028000,2,3,0
183029000,2,4,0
183030000,1,2,0
183031000,2,3,0
183032000,2,3,0
183033000,1,4,0
183034000,2,4,0
183035000,1,3,0
183036000,2,3,0
183037000,1,4,0
183038000,1,2,0
183039000,1,4,0
183040000,3,4,0
183041000,1,2,0
183042000,3,4,0
183043000,1,4,0
183044000,2,4,0
183045000,1,3,0
183046000,2,4,0
183047000,2,3,0
183048000,2,4,0
183049000,2,3,0
183050000,1,3,0
183051000,1,2,0
183052000,2,3,0
183053000,1,2,0
183054000,1,3,0
183055000,1,4,0
183056000,1,4,0
183057000,3,4,0
183058000,2,3,0
183059000,1,3,0
183060000,1,4,0
183061000,1,3,0
183062000,1,3,0
183063000,1,4,0
183064000,1,3,0
183065000,2,3,0
183066000,2,3,0
183067000,2,3,0
183068000,1,3,0
183069000,3,4,0
183070000,3,4,0
183071000,2,4,0
183072000,1,4,0
183073000,3,4,0
183074000,2,4,0
183075000,3,4,0
183076000,1,3,0
183077000,1,3,0
183078000,1,3,0
183079000,2,4,0
183080000,3,4,0
183081000,1,3,0
183082000,2,3,0
183083000,3,4,0
183084000,1,3,0
183085000,2,4,0
183086000,3,4,0
183087000,1,3,0
183088000,1,2,0
183089000,2,3,0
183090000,1,2,0
183091000,3,4,0
183092000,1,2,0
183093000,3,4,0
183094000,1,4,0
183095000,1,3,0
183096000,3,4,0
183097000,2,3,0
183098000,2,4,0
183099000,1,3,0
183100000,1,3,0
183101000,1,2,0
183102000,1,3,0
183103000,3,4,0
183104000,2,4,0
183105000,1,4,0
183106000,2,3,0
183107000,1,4,0
183108000,2,4,0
183109000,1,4,0
183110000,3,4,0
183111000,1,4,0
183112000,1,2,0
183113000,1,3,0
183114000,1,2,0
183115000,1,4,0
183116000,2,3,0
183117000,2,3,0
183118000,3,4,0
183119000,1,3,0
183120000,2,3,0
183121000,3,4,0
183122000,1,2,0
183123000,3,4,0
183124000,2,4,0
183125000,2,4,0
183126000,3,4,0
183127000,1,4,0
183128000,1,2,0
183129000,2,4,0
183130000,2,3,0
183131000,1,4,0
183132000,3,4,0
183133000,1,2,0
183134000,3,4,0
183135000,1,4,0
183136000,3,4,0
183137000,2,4,0
183138000,2,4,0
183139000,3,4,0
183140000,2,3,0
183141000,1,3,0
183142000,1,4,0
183143000,2,3,0
183144000,3,4,0
183145000,1,4,0
183146000,1,3,0
183147000,1,2,0
183148000,2,3,0
183149000,2,4,0
183150000,1,2,0
183151000,2,4,0
183152000,2,3,0
183153000,1,3,0
183154000,2,3,0
183155000,2,4,0
183156000,1,4,0
183157000,2,4,0
183158000,2,4,0
183159000,1,3,0
183160000,1,3,0
183161000,1,2,0
183162000,1,4,0
183163000,3,4,0
183164000,1,2,0
183165000,1,3,0
183166000,3,4,0
183167000,2,4,0
183168000,1,2,0
183169000,1,4,0
183170000,1,2,0
183171000,2,4,0
183172000,3,4,0
183173000,2,3,0
183174000,3,4,0
183175000,3,4,0
183176000,2,4,0
183177000,2,4,0
183178000,1,2,0
183179000,1,2,0
183180000,1,3,0
183181000,2,3,0
183182000,2,4,0
183183000,1,3,0
183184000,1,2,0
183185000,3,4,0
183186000,2,3,0
183187000,1,2,0
183188000,3,4,0
183189000,3,4,0
183190000,1,3,0
183191000,3,4,0
183192000,1,2,0
183193000,2,3,0
183194000,2,4,0
183195000,2,4,0
183196000,1,3,0
183197000,1,2,0
183198000,3,4,0
183199000,1,4,0
183200000,1,3,0
183201000,1,3,0
183202000,1,4,0
183203000,1,2,0
183204000,1,3,0
183205000,2,3,0
183206000,2,4,0
183207000,3,4,0
183208000,1,3,0
183209000,1,2,0
183210000,1,4,0
183211000,1,3,0
183212000,2,3,0
183213000,2,3,0
183214000,1,2,0
183215000,1,3,0
183216000,1,2,0
183217000,1,2,0
183218000,1,3,0
183219000,1,4,0
183220000,3,4,0
183221000,2,4,0
183222000,1,2,0
183223000,1,4,0
183224000,3,4,0
183225000,2,4,0
183226000,2,3,0
183227000,1,2,0
183228000,2,3,0
183229000,1,3,0
183230000,1,3,0
183231000,1,4,0
183232000,1,3,0
183233000,3,4,0
183234000,3,4,0
183235000,1,3,0
183236000,2,3,0
183237000,3,4,0
183238000,2,3,0
183239000,2,3,0
183240000,1,3,0
183241000,1,4,0
183242000,1,3,0
183243000,3,4,0
183244000,2,4,0
183245000,1,4,0
183246000,3,4,0
183247000,1,2,0
183248000,1,4,0
183249000,1,4,0
183250000,2,4,0
183251000,2,4,0
183252000,2,4,0
183253000,2,3,0
183254000,2,3,0
183255000,1,3,0
183256000,3,4,0
183257000,1,2,0
183258000,2,4,0
183259000,3,4,0
183260000,1,2,0
183261000,3,4,0
183262000,3,4,0
183263000,3,4,0
183264000,1,2,0
183265000,2,4,0
183266000,2,3,0
183267000,2,3,0
183268000,1,4,0
183269000,3,4,0
183270000,1,3,0
183271000,1,2,0
183272000,2,3,0
183273000,1,3,0
183274000,1,4,0
183275000,1,4,0
183276000,1,2,0
183277000,1,2,0
183278000,1,2,0
183279000,2,4,0
183280000,1,2,0
183281000,1,3,0
183282000,2,3,0
183283000,3,4,0
183284000,2,4,0
183285000,1,3,0
183286000,1,4,0
183287000,2,3,0
183288000,2,4,0
183289000,1,2,0
183290000,2,3,0
183291000,2,4,0
183292000,1,4,0
183293000,2,4,0
183294000,1,4,0
183295000,1,2,0
183296000,1,3,0
183297000,2,3,0
183298000,1,2,0
183299000,1,4,0
183300000,1,3,0
183301000,3,4,0
183302000,2,3,0
183303000,1,4,0
183304000,1,2,0
183305000,3,4,0
183306000,3,4,0
183307000,1,2,0
183308000,3,4,0
183309000,1,2,0
183310000,1,3,0
183311000,3,4,0
183312000,1,2,0
183313000,2,3,0
183314000,1,4,0
183315000,2,4,0
183316000,2,3,0
183317000,2,4,0
183318000,1,3,0
183319000,1,2,0
183320000,1,3,0
183321000,3,4,0
183322000,1,3,0
183323000,3,4,0
183324000,2,3,0
183325000,3,4,0
183326000,1,4,0
183327000,3,4,0
183328000,1,3,0
183329000,1,4,0
183330000,1,3,0
183331000,2,4,0
183332000,1,3,0
183333000,1,3,0
183334000,1,4,0
183335000,2,4,0
183336000,3,4,0
183337000,1,3,0
183338000,2,4,0
183339000,2,4,0
183340000,1,4,0
183341000,1,3,0
183342000,2,3,0
183343000,2,3,0
183344000,2,4,0
183345000,1,2,0
183346000,1,4,0
183347000,1,2,0
183348000,2,3,0
183349000,3,4,0
183350000,1,2,0
183351000,3,4,0
183352000,1,4,0
183353000,1,4,0
183354000,2,4,0
183355000,1,3,0
183356000,3,4,0
183357000,2,4,0
183358000,1,2,0
183359000,1,4,0
183360000,1,2,0
183361000,2,3,0
183362000,2,3,0
183363000,1,4,0
183364000,3,4,0
183365000,1,2,0
183366000,3,4,0
183367000,2,3,0
183368000,2,3,0
183369000,2,4,0
183370000,3,4,0
183371000,1,2,0
183372000,1,2,0
183373000,2,3,0
183374000,1,2,0
183375000,2,3,0
183376000,1,3,0
183377000,2,4,0
183378000,1,4,0
183379000,1,4,0
183380000,1,2,0
183381000,1,2,0
183382000,1,3,0
183383000,1,4,0
183384000,2,3,0
183385000,1,2,0
183386000,2,4,0
183387000,1,3,0
183388000,1,3,0
183389000,1,2,0
183390000,1,4,0
183391000,2,4,0
183392000,1,3,0
183393000,1,2,0
183394000,2,4,0
183395000,1,3,0
183396000,2,4,0
183397000,3,4,0
183398000,1,3,0
183399000,1,2,0
183400000,1,3,0
183401000,2,3,0
183402000,1,3,0
183403000,2,4,0
183404000,3,4,0
183405000,2,3,0
183406000,1,4,0
183407000,1,2,0
