generation,N_shifts,logPrior,logLik,eventRate,acceptRate
29450000,142,1138.02,-405.625,119.856,0.254
29500000,157,1270.72,-316.956,137.235,0.235
29550000,179,1438.24,-302.497,153.304,0.212
29600000,148,1188.6,-335.112,120.001,0.217
29650000,165,1339.23,-401.847,142.799,0.258
29700000,142,1127.32,-466.429,142.458,0.229
29750000,137,1104.83,-420.031,147.126,0.236
29800000,144,1139.9,-355.453,145.188,0.209
29850000,134,1053.03,-429.539,113.035,0.255
29900000,145,1186.24,-406.911,119.149,0.226
29950000,139,1133.12,-421.572,105.023,0.227
30000000,144,1147.37,-510.414,127.899,0.23
30050000,145,1171.76,-514.537,128.164,0.22
30100000,189,1525.21,-389.334,158.622,0.229
30150000,162,1302.61,-326.71,131.673,0.182
30200000,168,1333.55,-326.983,157.646,0.218
30250000,138,1122.26,-437.886,134.853,0.233
30300000,151,1209.14,-466.106,125.613,0.217
30350000,137,1098.18,-412.457,124.042,0.227
30400000,146,1173.03,-432.178,139.73,0.22
30450000,128,1044.04,-380.956,114.689,0.23
30500000,139,1138.83,-483.175,129.266,0.231
30550000,126,1011.32,-378.112,120.844,0.221
30600000,138,1131.28,-475.182,127.195,0.261
30650000,154,1246.85,-461.27,153.789,0.221
30700000,174,1401.77,-379.621,162.586,0.217
30750000,142,1123.82,-454.895,117.265,0.241
30800000,158,1271.17,-399.757,131.538,0.218
30850000,163,1306.1,-389.959,157.714,0.24
30900000,140,1128.79,-415.528,133.714,0.231
30950000,129,1046,-465.017,126.757,0.212
31000000,142,1158.46,-489.057,149.75,0.25
31050000,152,1223.27,-530.589,163.568,0.215
31100000,142,1114.23,-418.904,127.61,0.232
31150000,132,1065.06,-512.299,113.126,0.244
31200000,116,922.026,-561.553,109.483,0.229
31250000,143,1162.11,-486.953,125.204,0.221
31300000,112,902.864,-459.926,118.908,0.263
31350000,129,1047.51,-531.744,101.933,0.255
31400000,154,1242.08,-586.893,136.094,0.243
31450000,101,819.822,-498.301,92.1459,0.252
31500000,126,1004.75,-514.902,112.574,0.236
31550000,122,974.488,-497.424,119.386,0.242
31600000,129,1025.53,-501.781,131.652,0.222
31650000,79,622.533,-428.764,79.3076,0.214
31700000,122,986.656,-413.071,112.344,0.238
31750000,118,947.623,-429.6,104.285,0.215
31800000,168,1364.83,-411.825,145.111,0.224
31850000,170,1382.62,-425.846,142.753,0.245
31900000,130,1059.93,-436.082,103.327,0.265
31950000,140,1118.19,-434.625,134.409,0.227
32000000,109,880.948,-434.031,80.1986,0.236
32050000,131,1072.5,-494.378,116.137,0.238
32100000,120,975.223,-462.068,81.8074,0.242
32150000,149,1216.61,-454.411,135.312,0.249
32200000,133,1090.18,-450.831,111.994,0.246
32250000,172,1388.43,-412.983,172.32,0.206
32300000,177,1451.55,-463.039,140.129,0.255
32350000,157,1251.64,-419.133,145.784,0.217
32400000,156,1262.39,-408.585,147.122,0.227
32450000,128,1070.84,-417.376,115.285,0.213
32500000,130,1049.5,-445.804,118.341,0.221
32550000,138,1114.94,-409.898,143.034,0.227
32600000,121,989.275,-420.118,124.773,0.212
32650000,145,1176.12,-375.288,147.444,0.225
32700000,162,1306.15,-456.493,142.506,0.249
32750000,155,1247.87,-465.161,147.425,0.243
32800000,155,1251.38,-446.654,130.375,0.238
32850000,137,1119.96,-460.608,121.082,0.222
32900000,140,1130.05,-374.551,162.396,0.212
32950000,134,1089.12,-463.944,135.019,0.231
33000000,132,1062.74,-462.096,108.835,0.209
33050000,170,1376.82,-475.675,151.032,0.206
33100000,157,1282.79,-526.251,134.686,0.235
33150000,146,1153.84,-444.11,132.819,0.232
33200000,127,1038.71,-563.828,112.437,0.229
33250000,147,1164.55,-498.613,129.196,0.23
33300000,122,987.893,-553.742,109.645,0.237
33350000,129,1038.57,-500.173,124.578,0.212
33400000,109,863.384,-508.879,109.213,0.23
33450000,115,920.868,-507.014,99.6438,0.229
33500000,101,816.179,-538.408,104.021,0.242
33550000,106,874.878,-556.113,114.543,0.249
33600000,138,1134.75,-504.97,122.014,0.233
33650000,115,924.647,-548.158,121.616,0.253
33700000,125,1016.92,-595.283,102.056,0.257
33750000,97,776.308,-555.369,82.787,0.22
33800000,132,1075.52,-562.672,134.55,0.244
33850000,116,927.401,-511.696,95.5199,0.244
33900000,145,1157.05,-516.437,143.698,0.228
33950000,131,1025.98,-496.655,107.261,0.239
34000000,141,1129.52,-450.616,128.123,0.214
34050000,103,817.934,-432.285,91.0541,0.207
34100000,160,1273.97,-416.515,127.356,0.217
34150000,145,1164.86,-489.144,127.615,0.225
34200000,128,1026.9,-431.999,111.054,0.204
34250000,128,1012.04,-472.893,125.83,0.244
34300000,122,990.917,-466.979,123.861,0.223
34350000,135,1079.81,-435.467,115.257,0.208
34400000,126,1000.64,-496.045,136.254,0.218
34450000,120,965.894,-409.739,104.859,0.254
34500000,122,973.188,-412.932,123.72,0.226
34550000,165,1334.38,-403.74,143.332,0.237
34600000,200,1610.29,-449.148,204.516,0.24
34650000,189,1532.64,-407.207,179.686,0.236
34700000,131,1052.82,-547.463,138.54,0.235
34750000,127,1022.91,-526.206,106.065,0.257
34800000,144,1156.41,-445.917,142.516,0.228
34850000,128,1027.48,-484.314,103.042,0.233
34900000,140,1148.3,-444.834,133.768,0.224
34950000,125,1011.7,-573.847,125.389,0.234
35000000,105,847.932,-501.103,85.9547,0.229
35050000,140,1117.04,-498.281,117.948,0.241
35100000,122,993.423,-460.857,93.7127,0.208
35150000,148,1215.11,-477.252,137.504,0.239
35200000,141,1138.35,-342.674,111.12,0.232
35250000,125,1010.99,-426.547,126.035,0.243
35300000,141,1141.86,-512.009,121.866,0.233
35350000,130,1065.21,-492.433,127.156,0.23
35400000,124,1005.9,-470.521,109.881,0.205
35450000,117,921.424,-539.323,113.126,0.251
35500000,151,1214.26,-489.634,142.231,0.216
35550000,145,1159.11,-497.125,121.399,0.244
35600000,111,890.793,-442.672,114.129,0.22
35650000,115,934.482,-451.382,108.518,0.243
35700000,119,968.65,-413.886,115.573,0.226
35750000,129,1038.69,-376.479,98.2797,0.219
35800000,131,1054.31,-399.504,125.817,0.23
35850000,150,1211.19,-350.105,159.187,0.235
35900000,127,1031.2,-408.714,116.253,0.221
35950000,135,1102.56,-389.005,120.038,0.21
36000000,137,1116.46,-472.747,126.793,0.227
36050000,150,1241.5,-421.312,122.733,0.202
36100000,156,1266.34,-488.409,143.063,0.224
36150000,187,1516.9,-476.687,175.614,0.248
36200000,189,1533.86,-420.398,177.351,0.227
36250000,185,1482.49,-422.304,188.853,0.233
36300000,182,1483.3,-382.806,175.992,0.218
36350000,183,1484.82,-395.429,147.972,0.229
36400000,162,1299.08,-385.033,149.831,0.238
36450000,148,1191.14,-481.358,116.626,0.238
36500000,147,1205,-433.08,132.168,0.222
36550000,147,1185.43,-423.363,139.386,0.231
36600000,155,1259.58,-427.43,135.195,0.228
36650000,152,1245.63,-445.78,137.906,0.209
36700000,154,1246.84,-409.781,116.971,0.225
36750000,172,1376.64,-401.068,140.458,0.229
36800000,133,1071.48,-412.199,115.59,0.241
36850000,146,1160.97,-509.167,137.823,0.24
36900000,143,1121.61,-458.569,131.72,0.236
36950000,121,965.08,-427.648,112.207,0.221
37000000,105,840.877,-465.25,98.6691,0.248
37050000,150,1224.5,-393.698,128.651,0.237
37100000,132,1076.81,-419.853,106.296,0.237
37150000,158,1288.13,-430.482,156.336,0.208
37200000,131,1074.1,-415.567,147.432,0.24
37250000,145,1173.21,-418.014,116.291,0.238
37300000,136,1108.46,-409.957,132.153,0.26
37350000,132,1060.27,-458.41,113.482,0.236
37400000,162,1305.04,-453.131,143.841,0.254
37450000,172,1400.93,-489.492,158.691,0.248
37500000,166,1354.78,-419.437,154.427,0.241
37550000,156,1273.84,-459.368,141.326,0.244
37600000,164,1347.72,-479.615,144.911,0.249
37650000,143,1152.84,-387.718,125.253,0.228
37700000,149,1192.73,-430.317,125.397,0.209
37750000,145,1175.91,-565.874,120.838,0.244
37800000,155,1222.42,-488.8,147.113,0.242
37850000,146,1172.99,-454.643,127.273,0.242
37900000,142,1157.37,-465.066,145.4,0.252
37950000,135,1083.05,-419.95,119.41,0.249
38000000,119,944.023,-512.333,104.428,0.233
38050000,101,797.49,-502.223,91.035,0.274
38100000,130,1036.08,-494.938,114.388,0.216
38150000,106,850.426,-549.439,98.031,0.245
38200000,128,1033.39,-408.239,118.561,0.212
38250000,120,976.432,-483.724,94.9218,0.213
38300000,143,1152.35,-478.466,132.701,0.267
38350000,132,1067.56,-532.743,132.425,0.228
38400000,130,1057.34,-509.193,128.261,0.242
38450000,146,1191.29,-532.451,144.833,0.232
38500000,154,1249.51,-549.17,178.544,0.243
38550000,126,1026.85,-473.136,108.105,0.276
38600000,105,840.641,-440.949,94.8153,0.256
38650000,126,998.315,-508.379,97.041,0.226
38700000,129,1032.48,-468.979,117.017,0.236
38750000,124,1006.05,-551.26,125.945,0.248
38800000,155,1236.61,-489.707,146.742,0.22
38850000,128,1024.77,-501.23,124.504,0.257
38900000,146,1177.96,-401.357,115.28,0.223
38950000,141,1130.1,-399.076,141.737,0.251
39000000,120,978.105,-459.815,118.571,0.233
39050000,129,1051.39,-515.851,113.01,0.234
39100000,115,934.193,-468.184,83.9716,0.247
39150000,100,806.864,-488.483,88.4821,0.217
39200000,116,937.399,-491.741,92.5413,0.243
39250000,126,1017.93,-510.703,118.385,0.238
39300000,97,762.516,-506.266,83.746,0.248
39350000,137,1097.36,-539.772,136.006,0.22
39400000,132,1041.24,-484.041,137.673,0.243
39450000,126,1028.24,-515.401,96.0711,0.222
39500000,141,1132.82,-423.556,121.285,0.252
39550000,144,1166.8,-455.632,132.514,0.246
39600000,122,974.373,-471.97,106.327,0.224
39650000,130,1027.27,-472.551,120.805,0.214
39700000,128,1028.66,-585.642,109.726,0.227
39750000,143,1156.32,-521.909,137.442,0.229
39800000,131,1047.09,-461.027,121.346,0.223
39850000,136,1091.3,-435.977,124.931,0.227
39900000,103,799.113,-485.56,105.264,0.238
39950000,124,982.26,-562.573,106.173,0.229
40000000,103,842.125,-583.181,92.172,0.244
40050000,110,887.083,-538.333,100.981,0.25
40100000,126,1013.81,-552.582,113.526,0.229
40150000,97,771.121,-581.264,100.748,0.22
40200000,81,664.339,-561.306,65.7486,0.257
40250000,72,577.975,-597.832,64.5658,0.225
40300000,96,779.345,-520.307,90.7804,0.23
40350000,120,967.868,-629.374,120.262,0.244
40400000,103,829.563,-555.631,104.047,0.215
40450000,95,759.421,-476.251,113.326,0.261
40500000,100,830.513,-471.67,88.5876,0.234
40550000,97,780.058,-474.458,72.9022,0.238
40600000,97,796.999,-522.395,78.0312,0.223
40650000,82,666.264,-571.989,90.6752,0.245
40700000,102,831.749,-474.833,97.1218,0.221
40750000,121,991.103,-570.333,127.143,0.235
40800000,95,761.19,-452.522,84.1904,0.237
40850000,106,844.235,-439.528,105.414,0.213
40900000,121,960.035,-405.19,109.729,0.243
40950000,133,1054.62,-420.164,111.976,0.215
41000000,125,985.649,-468.052,98.9183,0.234
41050000,114,911.379,-515.404,114.597,0.237
41100000,104,824.553,-522.691,105.953,0.245
41150000,91,736.184,-609.27,88.2819,0.235
41200000,92,736.66,-610.742,88.8372,0.231
41250000,112,917.193,-535.003,99.0361,0.233
41300000,96,790.719,-553.2,75.1946,0.245
41350000,90,709.892,-576.42,99.6254,0.223
41400000,117,940.173,-567.191,113.419,0.22
41450000,140,1137.64,-507.079,120.846,0.218
41500000,106,851.224,-487.794,87.3456,0.248
41550000,129,1052.81,-579.928,114.071,0.244
41600000,116,935.548,-467.177,101.924,0.233
41650000,124,1000.69,-552.919,101.598,0.242
41700000,124,996.937,-524.947,115.503,0.242
41750000,159,1290.54,-480.093,144.8,0.23
41800000,128,1051.45,-473.627,104.335,0.258
41850000,127,1029.97,-502.654,112.774,0.244
41900000,105,849.67,-529.968,92.4556,0.217
41950000,124,1012.1,-513.052,114.491,0.231
42000000,114,928.098,-489.324,99.098,0.233
42050000,107,860.909,-502.11,96.2913,0.242
42100000,100,812.26,-475.786,81.7934,0.216
42150000,153,1222.66,-426.181,138.017,0.204
42200000,110,882.724,-456.136,113.608,0.242
42250000,114,911.629,-479.431,106.425,0.247
42300000,115,933.392,-495.158,113.885,0.264
42350000,161,1301.83,-512.761,158.092,0.23
42400000,142,1157.92,-447.398,122.202,0.217
42450000,156,1265.71,-501.281,159.557,0.207
42500000,130,1035.81,-502.414,108.052,0.262
42550000,154,1220.22,-470.448,126.73,0.217
42600000,129,1038.13,-511.324,112.86,0.24
42650000,150,1224.94,-446.792,119.978,0.242
42700000,143,1159.03,-533.668,137.933,0.248
42750000,123,991.634,-458.552,105.304,0.215
42800000,126,1019.32,-463.516,120.081,0.252
42850000,133,1069.31,-506.104,135.198,0.235
42900000,117,939.488,-509.967,114.704,0.246
42950000,108,856.287,-546.572,86.1936,0.25
43000000,124,995.92,-579.216,111.091,0.262
43050000,138,1092.6,-460.43,133.966,0.234
43100000,144,1158.27,-438.989,149.661,0.226
43150000,146,1186.54,-452.616,130.089,0.241
43200000,123,983.059,-412.196,114.541,0.226
43250000,124,1007.33,-442.34,110.702,0.236
43300000,125,994.168,-530.728,113.57,0.219
43350000,101,807.671,-482.687,100.233,0.229
43400000,110,896.172,-461.177,113.079,0.226
43450000,114,894.184,-471.132,94.3089,0.201
43500000,130,1048.55,-490.528,128.326,0.242
43550000,139,1111.21,-479.814,121.692,0.224
43600000,126,1002.92,-484.911,117.604,0.223
43650000,120,957.635,-404.76,94.8188,0.228
43700000,152,1208.22,-393.207,142.434,0.216
43750000,163,1319.46,-498.225,129.968,0.229
43800000,154,1239.51,-469.782,126.822,0.251
43850000,111,908.466,-489,95.9314,0.242
43900000,134,1087.18,-480.636,121.584,0.236
43950000,143,1153.45,-521.364,135.652,0.229
44000000,107,852.434,-540.865,105.018,0.251
44050000,97,788.063,-474.219,100.098,0.216
44100000,129,1046.22,-437.559,113.872,0.204
44150000,122,1008.85,-458.124,108.01,0.231
44200000,89,706.305,-569.154,82.5716,0.248
44250000,76,606.26,-474.255,79.5956,0.235
44300000,105,844.862,-402.281,95.5371,0.225
44350000,145,1194.43,-438.272,155.956,0.219
44400000,118,958.776,-469.162,105.209,0.229
44450000,123,1001.91,-497.879,112.409,0.256
44500000,110,888.247,-577.871,105.462,0.239
44550000,117,954.802,-481.221,92.4099,0.231
44600000,113,896.467,-483.382,118.541,0.213
44650000,105,826.596,-443.596,121.722,0.251
44700000,154,1252.2,-483.565,142.465,0.228
44750000,107,852.791,-440.739,100.574,0.222
44800000,113,917.568,-427.213,102.073,0.233
44850000,122,981.333,-442.561,108.294,0.214
44900000,123,985.056,-410.025,123.954,0.234
44950000,112,913.981,-437.441,108.207,0.238
45000000,110,894.226,-476.814,96.6064,0.227
45050000,94,754.691,-427.472,81.1521,0.264
45100000,143,1147.54,-481.667,119.962,0.234
45150000,131,1044.54,-440.061,130.726,0.237
45200000,133,1073.71,-519.303,100.593,0.251
45250000,122,986.676,-534.811,106.289,0.23
45300000,131,1052.06,-527.489,151.377,0.24
45350000,147,1188.69,-523.966,139.153,0.224
45400000,116,942.573,-490.711,95.655,0.224
45450000,104,822.38,-536.89,93.2099,0.231
45500000,124,1008,-483.614,93.2083,0.252
45550000,125,1014.29,-457.249,110.187,0.224
45600000,106,846.852,-417.494,96.5977,0.242
45650000,124,1013.93,-429.828,103.924,0.2
45700000,135,1095.39,-458.764,104.083,0.254
45750000,128,1034.75,-489.148,121.032,0.244
45800000,99,770.273,-465.642,88.2378,0.235
45850000,113,912.269,-471.429,98.5039,0.237
45900000,122,999.268,-509.466,113.095,0.252
45950000,112,905.448,-456.487,112.827,0.236
46000000,118,938.719,-531.759,101.438,0.233
46050000,127,1017.99,-450.34,120.03,0.234
46100000,101,809.586,-501.727,93.7859,0.221
46150000,112,890.148,-522.659,86.5043,0.243
46200000,107,855.254,-538.204,95.1467,0.245
46250000,115,923.11,-573.115,125.341,0.227
46300000,123,996.054,-462.157,108.033,0.215
46350000,153,1223.69,-427.043,157.898,0.233
46400000,125,1027.05,-502.959,106.623,0.223
46450000,106,818.45,-493.678,96.5315,0.224
46500000,97,805.017,-596.603,80.5967,0.212
46550000,130,1051.99,-565.485,130.772,0.219
46600000,144,1176.62,-593.919,164.95,0.229
46650000,95,744.576,-582.429,82.682,0.235
46700000,126,1016.74,-613.927,108.877,0.243
46750000,135,1106.21,-560.244,113.171,0.269
46800000,146,1198.17,-616.011,110.483,0.243
46850000,135,1094.44,-495.335,128.733,0.235
46900000,130,1073.07,-520.268,116.007,0.23
46950000,123,988.434,-580.683,113.419,0.23
47000000,105,840.733,-538.983,89.6907,0.23
47050000,109,865.732,-543.711,110.708,0.241
47100000,141,1118.42,-495.804,125.851,0.222
47150000,117,939.081,-550.5,103.39,0.253
47200000,121,979.692,-512.06,127.245,0.229
47250000,119,950.577,-518.464,106.137,0.252
47300000,137,1086.64,-644.204,144.453,0.241
47350000,98,802.34,-610.052,92.5715,0.228
47400000,98,787.654,-509.225,84.5022,0.227
47450000,105,835.76,-535.989,107.116,0.249
47500000,128,1012.19,-531.809,127.33,0.216
47550000,127,993.455,-556.051,112.778,0.225
47600000,114,912.686,-519.263,110.757,0.251
47650000,162,1309.66,-533.785,142.94,0.236
47700000,156,1283.03,-522.479,137.958,0.251
47750000,116,942.378,-516.165,108.128,0.209
47800000,165,1311.86,-514.905,162.56,0.228
47850000,142,1150.69,-453.826,130.737,0.226
47900000,160,1310.87,-506.255,141.361,0.231
47950000,133,1058.69,-549.359,120.982,0.222
48000000,112,927.406,-519.004,90.5212,0.243
48050000,120,968.527,-567.4,103.053,0.248
48100000,104,832.828,-489.512,90.6364,0.226
48150000,108,872.596,-477.91,89.3472,0.222
48200000,96,763.979,-519.828,97.9143,0.249
48250000,104,811.819,-546.641,85.8624,0.217
48300000,113,935.423,-475.031,94.6323,0.245
48350000,118,952.913,-458.352,96.6268,0.215
48400000,103,814.393,-431.16,102.381,0.253
48450000,128,1030.72,-564.344,115.635,0.249
48500000,121,971.567,-449.125,114.085,0.229
48550000,149,1203.64,-491.732,149.339,0.234
48600000,144,1184.46,-517.839,118.013,0.251
48650000,171,1437.9,-448.468,190.056,0.224
48700000,156,1271.21,-472.308,143.803,0.245
48750000,169,1390.6,-495.471,153.441,0.271
48800000,183,1493.34,-414.869,161.564,0.228
48850000,157,1277.01,-524.273,141.837,0.222
48900000,156,1235.47,-403.967,129.317,0.216
48950000,106,853.039,-518.914,92.3048,0.238
49000000,132,1053.86,-468.003,137.266,0.24
49050000,142,1149.05,-515.809,145.337,0.256
49100000,130,1042.23,-499.331,110.202,0.261
49150000,122,958.173,-474.462,109.01,0.214
49200000,159,1258.89,-471.041,140.262,0.242
49250000,136,1089.76,-460.915,111.104,0.233
49300000,151,1228.9,-501.735,133.582,0.233
49350000,153,1228.46,-444.753,164.947,0.251
49400000,116,915.141,-468.52,110.737,0.241
49450000,144,1156.84,-434.845,140.785,0.242
49500000,148,1202.86,-556.161,145.716,0.217
49550000,131,1034.65,-511.023,127.827,0.244
49600000,144,1140.93,-494.712,125.299,0.213
49650000,115,936.189,-515.501,98.098,0.219
49700000,118,943.217,-420.305,115.562,0.231
49750000,137,1111.47,-503.789,131.052,0.247
49800000,151,1202.2,-468.144,121.317,0.22
49850000,119,980.343,-482.273,125.594,0.229
49900000,144,1170.3,-549.99,141.312,0.225
49950000,129,1056.68,-515.064,114.108,0.239
50000000,119,981.192,-537.959,118.685,0.229
50050000,130,1030.88,-498.823,131.808,0.247
50100000,131,1044.09,-501.77,123.515,0.238
50150000,142,1133.77,-464.674,123.314,0.221
50200000,139,1144.08,-459.332,144.618,0.234
50250000,138,1128.12,-458.362,132.341,0.224
50300000,133,1098.85,-447.818,121.192,0.231
50350000,167,1350.16,-481.869,165.021,0.249
50400000,176,1438.89,-440.503,156.008,0.23
50450000,164,1332.24,-471.426,145.483,0.237
50500000,121,971.685,-462.353,129.684,0.245
50550000,134,1079.17,-501.852,118.29,0.251
50600000,114,907.189,-464.655,91.8213,0.221
50650000,121,976.955,-454.387,118.151,0.235
50700000,130,1039.36,-409.058,106.563,0.233
50750000,108,878.246,-475.931,88.8421,0.245
50800000,131,1072.54,-442.906,106.327,0.223
50850000,127,1007.4,-447.257,125.547,0.219
50900000,125,988.696,-490.314,131.057,0.247
50950000,129,1035.71,-560.357,115.393,0.235
51000000,111,861.047,-534.848,93.7209,0.22
51050000,132,1089.51,-596.335,105.019,0.251
51100000,128,1023.58,-508.155,118.561,0.258
51150000,149,1200.99,-510.881,140.549,0.216
51200000,131,1067.81,-522.374,137.284,0.252
51250000,124,973.251,-488.752,106.59,0.227
51300000,118,955.069,-421.851,118.07,0.238
51350000,124,985.306,-475.208,129.339,0.218
51400000,107,851.207,-486.899,95.5169,0.235
51450000,97,780.198,-514.877,80.1845,0.229
51500000,127,1015.17,-541.785,113.208,0.236
51550000,96,766.477,-503.618,75.5436,0.247
51600000,106,841.894,-428.223,113.996,0.208
51650000,122,989.378,-530.894,107.961,0.223
51700000,94,751.871,-509.898,85.6239,0.24
51750000,118,937.285,-546.109,106.801,0.221
51800000,113,892.978,-539.075,89.255,0.245
51850000,114,906.033,-530.901,112.572,0.241
51900000,128,1034.85,-501.399,101.921,0.255
51950000,130,1038.33,-451.616,112.511,0.261
52000000,109,887.917,-634.24,88.3096,0.24
52050000,76,616.482,-659.603,63.6202,0.237
52100000,74,597.499,-594.107,70.9181,0.241
52150000,93,742.458,-545.044,81.5549,0.25
52200000,83,661.821,-533.287,73.9107,0.235
52250000,89,716.472,-601.942,87.1067,0.252
52300000,94,762.255,-604.373,93.6359,0.232
52350000,124,1013.96,-573.977,114.434,0.241
52400000,102,845.693,-666.244,88.6194,0.224
52450000,87,705.377,-535.557,80.2847,0.22
52500000,109,890.178,-550.388,94.7198,0.233
52550000,117,935.469,-562.915,108.178,0.213
52600000,121,983.612,-550.009,125.016,0.222
52650000,141,1133.05,-522.336,105.106,0.23
52700000,117,940.759,-447.094,91.3159,0.215
52750000,144,1150.53,-571.711,140.477,0.243
52800000,144,1170.15,-584.643,136.896,0.244
52850000,118,939.767,-570.687,120.502,0.236
52900000,131,1069.36,-598.84,111.165,0.232
52950000,107,850.764,-554.818,107.749,0.242
53000000,96,790.248,-528.416,73.2984,0.223
53050000,109,893.562,-478.856,108.361,0.231
53100000,100,776.604,-547.672,102.239,0.247
53150000,139,1113.64,-562.758,123.377,0.219
53200000,125,1000.41,-514.441,121.903,0.238
53250000,78,626.399,-530.349,75.3322,0.258
53300000,113,917.576,-545.457,100.991,0.246
53350000,131,1061.6,-464.441,96.9042,0.248
53400000,153,1232.22,-502.149,141.073,0.223
53450000,175,1417.49,-433.814,171.184,0.219
53500000,175,1397.4,-343.246,194.56,0.237
53550000,148,1207.95,-415.126,136.541,0.245
53600000,141,1105.01,-465.659,130.802,0.22
53650000,143,1142.34,-493.297,120.466,0.207
53700000,140,1119.04,-413.34,141.18,0.234
53750000,176,1425.94,-320.397,154.864,0.219
53800000,203,1634.21,-380.074,194.103,0.22
53850000,163,1327.19,-462.599,151.364,0.235
53900000,154,1276.14,-431.362,137.606,0.255
53950000,115,943.703,-468.723,96.6039,0.225
54000000,129,1059.28,-443.761,111.436,0.236
54050000,119,965.574,-532.637,101.751,0.221
54100000,145,1179.38,-498.09,139.379,0.243
54150000,135,1076.48,-481.834,131.157,0.204
54200000,141,1149.06,-490.35,139.093,0.229
54250000,143,1143.86,-477.036,116.982,0.245
54300000,135,1085.91,-540.666,137.724,0.245
54350000,104,819.376,-590.176,99.8566,0.245
54400000,97,774.239,-518.406,90.9494,0.212
54450000,103,798.105,-502.433,107.537,0.219
54500000,125,1010.81,-438.39,133.986,0.225
54550000,118,948.278,-429.299,113.071,0.232
54600000,109,879.758,-440.025,90.0587,0.241
54650000,92,725.217,-521.718,83.0638,0.221
54700000,98,766.685,-510.822,92.7293,0.237
54750000,130,1035.27,-459.604,115.755,0.236
54800000,118,934.422,-423.73,111.563,0.213
54850000,140,1122.49,-490.677,140.834,0.243
54900000,137,1107.43,-430.03,143.859,0.239
54950000,145,1176.46,-422.86,135.655,0.236
55000000,118,942.65,-449.163,114.197,0.228
55050000,132,1077.72,-480.139,109.74,0.237
55100000,112,923.028,-502.84,98.0425,0.231
55150000,132,1072.6,-432.397,117.692,0.233
55200000,148,1191.91,-503.478,146.18,0.233
55250000,148,1216.87,-509.445,106.71,0.26
55300000,124,989.867,-608.352,125.231,0.261
55350000,137,1083.5,-538.095,124.338,0.23
55400000,131,1046.02,-516.364,99.5374,0.24
55450000,118,953.4,-418.767,117.318,0.232
55500000,139,1101.58,-465.348,142.361,0.218
55550000,123,1008.02,-387.369,129.749,0.228
55600000,112,916.047,-551.039,79.9003,0.222
55650000,98,790.663,-518.097,86.2189,0.245
55700000,115,917,-589.74,89.3055,0.253
55750000,125,1021.69,-546.399,118.638,0.25
55800000,141,1133.3,-537.307,114.654,0.215
55850000,117,929.458,-530.276,92.0608,0.226
55900000,127,1025.58,-489.041,117.989,0.233
55950000,170,1392.21,-503.138,173.59,0.252
56000000,144,1161.84,-485.187,127.21,0.216
56050000,146,1169.31,-504.455,133.499,0.244
56100000,156,1297.4,-488.227,140.619,0.265
56150000,127,1020.78,-484.76,97.2334,0.256
56200000,160,1302.62,-469.374,123.058,0.237
56250000,133,1075.36,-468.434,126.64,0.197
56300000,135,1105.03,-433.662,120.481,0.209
56350000,138,1128.36,-421.947,124.633,0.223
56400000,139,1152.32,-415.499,131.499,0.234
56450000,154,1269.94,-444.544,137.169,0.212
56500000,130,1053.33,-500.252,96.9038,0.252
56550000,117,958.693,-517.114,108.881,0.224
56600000,130,1041.6,-511.864,113.049,0.219
56650000,143,1199.8,-509.771,116.042,0.231
56700000,135,1105.93,-503.657,113.386,0.248
56750000,141,1154.32,-543.71,133.129,0.251
56800000,154,1257.3,-480.378,144.229,0.229
56850000,149,1202.94,-443.429,117.825,0.24
56900000,140,1117.1,-515.098,144.122,0.24
56950000,126,1037.92,-422.304,99.586,0.219
57000000,140,1134.82,-466.383,117.459,0.24
57050000,132,1073,-406.457,106.436,0.239
57100000,141,1113.78,-445.588,144.335,0.205
57150000,160,1302.51,-435.454,163.086,0.209
57200000,158,1262.55,-504.793,155.082,0.229
57250000,172,1396.54,-442.365,154.988,0.227
57300000,147,1190.48,-484.728,156.052,0.238
57350000,140,1100.71,-487.894,144.501,0.25
57400000,144,1162.24,-455.072,154.473,0.244
57450000,116,936.563,-441.864,95.0805,0.22
57500000,148,1211.94,-498.739,116.2,0.223
57550000,127,1029.91,-543.816,105.779,0.247
57600000,139,1123.81,-561.346,122.066,0.252
57650000,152,1244.35,-588.501,133.036,0.227
57700000,123,985.417,-560.816,108.57,0.231
57750000,131,1062.1,-473.469,114.572,0.243
57800000,88,719.075,-485.228,72.6929,0.264
57850000,126,1020.85,-497.367,114.92,0.223
57900000,122,989.234,-541.36,109.771,0.236
57950000,145,1190.33,-477.563,158.503,0.211
58000000,150,1229.66,-462.4,117.242,0.245
58050000,144,1168.24,-478.206,144.849,0.253
58100000,160,1307.96,-503.41,144.547,0.247
58150000,129,1028.76,-445.68,132.313,0.227
58200000,168,1363.17,-418.764,147.468,0.227
58250000,178,1424.54,-425.446,156.432,0.228
58300000,178,1422.96,-388.6,139.336,0.227
58350000,161,1292.75,-461.473,148.251,0.22
58400000,138,1105.44,-491.375,115.183,0.211
58450000,117,951.723,-477.128,98.2841,0.261
58500000,105,830.48,-509.623,96.1204,0.229
58550000,110,861.016,-496.045,110.586,0.22
58600000,117,940.008,-557.454,102.548,0.266
58650000,115,940.083,-497.455,94.3738,0.247
58700000,105,849.35,-524.105,93.5928,0.234
58750000,96,772.249,-465.776,92.5928,0.243
