ID	publication	name	updated_fullname	taxonomy_source	rank_matched	matched	score	ott_id	ncbi_id	name_source	matched_id_in_source	updated_genus	updated_genus_ott_id	updated_genus_ncbi_id	updated_species	updated_species_ott_id	updated_species_ncbi_id	updated_subspecies	ott_accepted_name	ott_version	higher_source	domain	kingdom	phylum	subphylum	superclass	class	subclass	infraclass	superorder	order	suborder	infraorder	parvorder	superfamily	family	subfamily	tribe	subtribe	species subgroup	species group	subgenus	section	genus	subsection
1830	Karagyan2007Morphological	Agrilus transversesulcatus	Agrilus	OTT	genus	Agrilus	42	38131	195164	OTT	38131	Agrilus	38131						Agrilus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Coleoptera	Polyphaga	Elateriformia		Buprestoidea	Buprestidae	Agrilinae								
1831	Karagyan2007Morphological	Aphianisticus emarginatus	Aphanisticus emarginatus	OTT	species	Aphanisticus emarginatus	98	3417595	1587040	OTT	3417595	Aphanisticus	42473	341966	emarginatus	3417595	1587040		Aphanisticus emarginatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Coleoptera	Polyphaga	Elateriformia		Buprestoidea	Buprestidae	Agrilinae								
1833	gottanka1993mayflies	Siphlonurus armatus	Siphlonurus armatus	OTT	species	Siphlonurus armatus	100	3005749		OTT	3005749	Siphlonurus	851569	219336	armatus	3005749			Siphlonurus armatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Pisciforma				Siphlonuridae									
1834	gottanka1993mayflies	Ephemerella ignita	Serratella ignita	OTT	species	Ephemerella ignita	100	417399	1077841	OTT	417399	Serratella	421477	604011	ignita	417399	1077841		Serratella ignita	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Furcatergalia	Pannota		Ephemerelloidea	Ephemerellidae									
1835	soldan1979structure	Paraleptophlebia submarginata	Paraleptophlebia submarginata	OTT	species	Paraleptophlebia submarginata	100	548789	446454	OTT	548789	Paraleptophlebia	687275	202397	submarginata	548789	446454		Paraleptophlebia submarginata	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Furcatergalia	Lanceolata		Leptophlebioidea	Leptophlebiidae	Leptophlebiinae								
1836	soldan1979structure	Ephemera danica	Ephemera danica	OTT	species	Ephemera danica	100	853932	1049336	OTT	853932	Ephemera	669563	50582	danica	853932	1049336		Ephemera danica	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Furcatergalia	Scapphodonta			Ephemeridae									
1838	soldan1979structure	Caenis robusta	Caenis robusta	OTT	species	Caenis robusta	100	271975	446426	OTT	271975	Caenis	202184	197147	robusta	271975	446426		Caenis robusta	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Furcatergalia	Pannota		Caenoidea	Caenidae									
1840	soldan1979structure	Oligoneuriella rhenana	Oligoneuriella rhenana	OTT	species	Oligoneuriella rhenana	100	569764	309676	OTT	569764	Oligoneuriella	569767	309675	rhenana	569764	309676		Oligoneuriella rhenana	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Setisura				Oligoneuriidae									
1842	soldan1979structure	Ecdyonurus torrentis	Ecdyonurus torrentis	OTT	species	Ecdyonurus torrentis	100	3006322		OTT	3006322	Ecdyonurus	391928	309576	torrentis	3006322			Ecdyonurus torrentis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Setisura				Heptageniidae									
1843	buning2006ovariole	Hydroscapha natans	Hydroscapha natans	OTT	species	Hydroscapha natans	100	77747	63936	OTT	77747	Hydroscapha	599264	63909	natans	77747	63936		Hydroscapha natans	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Coleoptera	Myxophaga				Hydroscaphidae									
1844	gaino2003detection	Ecdyonurus venosus	Ecdyonurus venosus	OTT	species	Ecdyonurus venosus	100	1076238	940665	OTT	1076238	Ecdyonurus	391928	309576	venosus	1076238	940665		Ecdyonurus venosus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Setisura				Heptageniidae									
1844	soldan1979structure	Cloeon dipterum	Cloeon dipterum	OTT	species	Cloeon dipterum	100	725593	197152	OTT	725593	Cloeon	725595	197151	dipterum	725593	197152		Cloeon dipterum	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Ephemeroptera	Pisciforma				Baetidae									
1845	jahnke2006internal	Cosmoclopius nigroannulatus	Cosmoclopius nigroannulatus	OTT	species	Cosmoclopius nigroannulatus	100	6313563		OTT	6313563	Cosmoclopius	4222737	1276396	nigroannulatus	6313563			Cosmoclopius nigroannulatus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Heteroptera			Reduvioidea	Reduviidae	Harpactorinae	Harpactorini							
1846	karlsson2010continuous	Libellula depressa	Ladona depressa	OTT	species	Libellula depressa	100	825695	123850	OTT	825695	Ladona	370158	70376	depressa	825695	123850		Ladona depressa	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1847	karlsson2010continuous	Orthetrum brachiale	Orthetrum brachiale	OTT	species	Orthetrum brachiale	100	862251	488049	OTT	862251	Orthetrum	1000160	126255	brachiale	862251	488049		Orthetrum brachiale	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1848	karlsson2010continuous	Orthetrum julia	Orthetrum julia	OTT	species	Orthetrum julia	100	14796	447869	OTT	14796	Orthetrum	1000160	126255	julia	14796	447869		Orthetrum julia	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1849	karlsson2010continuous	Leucorrhinia dubia	Leucorrhinia dubia	OTT	species	Leucorrhinia dubia	100	968658	213669	OTT	968658	Leucorrhinia	253300	197165	dubia	968658	213669		Leucorrhinia dubia	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1850	karlsson2010continuous	Crocothemis erythraea	Crocothemis erythraea	OTT	species	Crocothemis erythraea	100	602058	126235	OTT	602058	Crocothemis	602042	126234	erythraea	602058	126235		Crocothemis erythraea	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1851	karlsson2010continuous	Trithemis kirbyi	Trithemis kirbyi	OTT	species	Trithemis kirbyi	100	302506	488058	OTT	302506	Trithemis	1019659	342752	kirbyi	302506	488058		Trithemis kirbyi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1852	karlsson2010continuous	Sympetrum vulgatum	Sympetrum vulgatum	OTT	species	Sympetrum vulgatum	100	943270	126238	OTT	943270	Sympetrum	569013	6968	vulgatum	943270	126238		Sympetrum vulgatum	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1853	karlsson2010continuous	Sympetrum frequens	Sympetrum frequens	OTT	species	Sympetrum frequens	100	205218	257053	OTT	205218	Sympetrum	569013	6968	frequens	205218	257053		Sympetrum frequens	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1854	karlsson2010continuous	Sympetrum infuscatum	Sympetrum infuscatum	OTT	species	Sympetrum infuscatum	100	205215	257054	OTT	205215	Sympetrum	569013	6968	infuscatum	205215	257054		Sympetrum infuscatum	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1855	karlsson2010continuous	Sympetrum danae	Sympetrum danae	OTT	species	Sympetrum danae	100	776319	197175	OTT	776319	Sympetrum	569013	6968	danae	776319	197175		Sympetrum danae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1856	karlsson2010continuous	Urothemis edwardsii	Urothemis edwardsii	OTT	species	Urothemis edwardsii	100	3010440		OTT	3010440	Urothemis	465207	447951	edwardsii	3010440			Urothemis edwardsii	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1857	karlsson2010continuous	Sympetrum fonscolombii	Sympetrum fonscolombii	OTT	species	Sympetrum fonscolombii	100	797849	62016	OTT	797849	Sympetrum	569013	6968	fonscolombii	797849	62016		Sympetrum fonscolombii	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1858	karlsson2010continuous	Diplacodes luminans	Philonomon luminans	OTT	species	Diplacodes luminans	100	419384	451491	OTT	419384	Philonomon	419387	451490	luminans	419384	451491		Philonomon luminans	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1859	karlsson2010continuous	Tramea basilaris	Tramea basilaris	OTT	species	Tramea basilaris	100	803903	1168696	OTT	803903	Tramea	340906	126232	basilaris	803903	1168696		Tramea basilaris	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1860	karlsson2010continuous	Diplacodes lefebvrii	Diplacodes lefebvrei	OTT	species	Diplacodes lefebvrii	100	945207	451469	OTT	945207	Diplacodes	622710	342750	lefebvrei	945207	451469		Diplacodes lefebvrei	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1861	karlsson2010continuous	Pantala flavescens	Pantala flavescens	OTT	species	Pantala flavescens	100	822918	185825	OTT	822918	Pantala	822917	185824	flavescens	822918	185825		Pantala flavescens	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1862	asaba1978ovarian	Lepidocampa weberi	Lepidocampa weberi	OTT	species	Lepidocampa weberi	100	400476	165470	OTT	400476	Lepidocampa	976595	165469	weberi	400476	165470		Lepidocampa weberi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Diplura	Rhabdura			Campodeoidea	Campodeidae									
1863	asaba1978ovarian	Campodea remyi	Campodea remyi	OTT	species	Campodea remyi	100	5007634		OTT	5007634	Campodea	296195	89972	remyi	5007634			Campodea remyi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Diplura	Rhabdura			Campodeoidea	Campodeidae									
1864	asaba1978ovarian	Anajapyx	Anajapyx	OTT	genus	Anajapyx	100	5006956		OTT	5006956	Anajapyx	5006956						Anajapyx	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Diplura					Anajapygidae									
1865	asaba1978ovarian	Japyx	Japyx	OTT	genus	Japyx	100	274377	62007	OTT	274377	Japyx	274377						Japyx	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Diplura	Dicellurata			Japygoidea	Japygidae	Japyginae								
1866	bilinski1977oogenesis	Acerentomon gallicum	Acerentomon gallicum	OTT	species	Acerentomon gallicum	100	3511432		OTT	3511432	Acerentomon	599106	135966	gallicum	3511432			Acerentomon gallicum	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Protura	Acerentomata				Acerentomidae									
1867	szklarzewicz2004ovaries	Petrobius brevistylis	Petrobius brevistylis	OTT	species	Petrobius brevistylis	100	485873	50562	OTT	485873	Petrobius	485874	50560	brevistylis	485873	50562		Petrobius brevistylis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Monocondylia			Archaeognatha					Machilidae									
1868	szklarzewicz2004ovaries	Tricholepidion gerstchi	Tricholepidion gertschi	OTT	species	Tricholepidion gertschi	96	943277	89825	OTT	943277	Tricholepidion	943276	89824	gertschi	943277	89825		Tricholepidion gertschi	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta				Zygentoma					Lepidotrichidae									
1869	szklarzewicz2004ovaries	Catajapyx aquilonaris	Catajapyx aquilonaris	OTT	species	Catajapyx aquilonaris	100	899949	438503	OTT	899949	Catajapyx	901939	61996	aquilonaris	899949	438503		Catajapyx aquilonaris	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Diplura	Dicellurata			Japygoidea	Japygidae	Japyginae								
1870	bilinski1979oogenesis	Campodea	Campodea	OTT	genus	Campodea	100	296195	89972	OTT	296195	Campodea	296195						Campodea	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Diplura	Rhabdura			Campodeoidea	Campodeidae									
1871	bilinski1992ovary	Catajapyx aquilonaris	Catajapyx aquilonaris	OTT	species	Catajapyx aquilonaris	100	899949	438503	OTT	899949	Catajapyx	901939	61996	aquilonaris	899949	438503		Catajapyx aquilonaris	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda					Diplura	Dicellurata			Japygoidea	Japygidae	Japyginae								
1872	serrao2011modifications	Melipona quadrifasciata anthiodes	Melipona quadrifasciata anthidioides	OTT	subspecies	Melipona quadrifasciata anthidioides	96	14145	286120	OTT	14145	Melipona	582448	28651	quadrifasciata	193571	286120	anthidioides	Melipona quadrifasciata anthidioides	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Hymenoptera	Apocrita			Apoidea	Apidae	Meliponinae								
1873	szklarzewicz1987oogenesis	Nicoletia phytophila	Nicoletia phytophila	OTT	species	Nicoletia phytophila	100	3005372	1350298	OTT	3005372	Nicoletia	37389	244978	phytophila	3005372	1350298		Nicoletia phytophila	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta				Zygentoma					Nicoletiidae									
1874	szklarzewicz1987oogenesis	Lepismachilis	Lepismachilis	OTT	genus	Lepismachilis	100	3405	279265	OTT	3405	Lepismachilis	3405						Lepismachilis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Monocondylia			Archaeognatha					Machilidae									
1875	szklarzewicz1987oogenesis	Thermobia	Thermobia	OTT	genus	Thermobia	100	167004	89054	OTT	167004	Thermobia	167004						Thermobia	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta				Zygentoma					Lepismatidae									
1876	hummel2006anatomy	Homalodisca coagulata	Homalodisca vitripennis	OTT	species	Homalodisca coagulata	100	4202784	197043	OTT	4202784	Clypeorrhyncha	4202780	139475	vitripennis	4202784	197043		Homalodisca vitripennis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera				Membracoidea	Cicadellidae	Cicadellinae								
1877	hummel2006anatomy	Nephottetix virescens	Nephotettix virescens	OTT	species	Nephotettix virescens	95	735092	1032906	OTT	735092	Clypeorrhyncha	641403	94399	virescens	735092	1032906		Nephotettix virescens	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera				Membracoidea	Cicadellidae	Deltocephalinae								
1878	hummel2006anatomy	Nephottetix cincticeps	Nephotettix cincticeps	OTT	species	Nephotettix cincticeps	95	55376	94400	OTT	55376	Clypeorrhyncha	641403	94399	cincticeps	55376	94400		Nephotettix cincticeps	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera				Membracoidea	Cicadellidae	Deltocephalinae								
1879	hummel2006anatomy	Bothrogonia japonica	Bothrogonia japonica	OTT	species	Bothrogonia japonica	100	302301	621223	OTT	302301	Clypeorrhyncha	218228	565739	japonica	302301	621223		Bothrogonia japonica	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera				Membracoidea	Cicadellidae	Cicadellinae	Cicadellini							
1883	anstead2000genetic	Schizaphis graminum	Schizaphis graminum	OTT	species	Schizaphis graminum	100	557869	13262	OTT	557869	Schizaphis	1009422	13261	graminum	557869	13262		Schizaphis graminum	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Sternorrhyncha			Aphidoidea	Aphididae	Aphidinae	Aphidini							
1884	karban1981effects	Magicicada septendecim	Magicicada septendecim	OTT	species	Magicicada septendecim	100	427477	44679	OTT	427477	Clypeorrhyncha	256328	38085	septendecim	427477	44679		Magicicada septendecim	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera				Cicadoidea	Cicadidae	Cicadettinae	Taphurini			decim group				
1885	andersen1989coral	Halovelia septentrionalis	Halovelia septentrionalis	OTT	species	Halovelia septentrionalis	100	67242	95719	OTT	67242	Halovelia	67243	95718	septentrionalis	67242	95719		Halovelia septentrionalis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Heteroptera			Gerroidea	Veliidae	Haloveliinae								
1886	andersen1989coral	Strongylovelia formosa	Strongylovelia formosa	OTT	species	Strongylovelia formosa	100	3470221		OTT	3470221	Strongylovelia	685889	572499	formosa	3470221			Strongylovelia formosa	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Heteroptera			Gerroidea	Veliidae	Haloveliinae								
1887	kumar1964anatomy	Thaumastocoris australicus	Thaumastocoris australicus	OTT	species	Thaumastocoris australicus	100	3478946		OTT	3478946	Thaumastocoris	168325	237361	australicus	3478946			Thaumastocoris australicus	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Heteroptera			Cimicoidea	Thaumastocoridae									
1888	freeman1987size	Asphondylia boerhaaviae	Asphondylia boerhaaviae	OTT	species	Asphondylia boerhaaviae	100	4481654		OTT	4481654	Asphondyliidi	305612	153012	boerhaaviae	4481654			Asphondylia boerhaaviae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Diptera	Nematocera	Bibionomorpha		Sciaroidea	Cecidomyiidae	Cecidomyiinae	Asphondyliini							
1889	freeman1987size	Asphondylia boerhaaviae	Asphondylia boerhaaviae	OTT	species	Asphondylia boerhaaviae	100	4481654		OTT	4481654	Asphondyliidi	305612	153012	boerhaaviae	4481654			Asphondylia boerhaaviae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Diptera	Nematocera	Bibionomorpha		Sciaroidea	Cecidomyiidae	Cecidomyiinae	Asphondyliini							
1890	freeman1987size	Asphondylia boerhaaviae	Asphondylia boerhaaviae	OTT	species	Asphondylia boerhaaviae	100	4481654		OTT	4481654	Asphondyliidi	305612	153012	boerhaaviae	4481654			Asphondylia boerhaaviae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Diptera	Nematocera	Bibionomorpha		Sciaroidea	Cecidomyiidae	Cecidomyiinae	Asphondyliini							
1891	freeman1987size	Asphondylia boerhaaviae	Asphondylia boerhaaviae	OTT	species	Asphondylia boerhaaviae	100	4481654		OTT	4481654	Asphondyliidi	305612	153012	boerhaaviae	4481654			Asphondylia boerhaaviae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Diptera	Nematocera	Bibionomorpha		Sciaroidea	Cecidomyiidae	Cecidomyiinae	Asphondyliini							
1892	freeman1987size	Asphondylia boerhaaviae	Asphondylia boerhaaviae	OTT	species	Asphondylia boerhaaviae	100	4481654		OTT	4481654	Asphondyliidi	305612	153012	boerhaaviae	4481654			Asphondylia boerhaaviae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Diptera	Nematocera	Bibionomorpha		Sciaroidea	Cecidomyiidae	Cecidomyiinae	Asphondyliini							
1893	freeman1987size	Asphondylia boerhaaviae	Asphondylia boerhaaviae	OTT	species	Asphondylia boerhaaviae	100	4481654		OTT	4481654	Asphondyliidi	305612	153012	boerhaaviae	4481654			Asphondylia boerhaaviae	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Endopterygota		Diptera	Nematocera	Bibionomorpha		Sciaroidea	Cecidomyiidae	Cecidomyiinae	Asphondyliini							
1894	papavcek2008structure	Aphelocheirus aestivalis	Aphelocheirus aestivalis	OTT	species	Aphelocheirus aestivalis	100	457904	280209	OTT	457904	Aphelocheirus	457903	280208	aestivalis	457904	280209		Aphelocheirus aestivalis	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Heteroptera				Aphelocheiridae									
1895	papavcek2008structure	Nepa	Nepa	OTT	genus	Nepa	100	102386	280153	OTT	102386	Nepa	102386						Nepa	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Heteroptera				Nepidae	Nepinae								
1896	papavcek2008structure	Ranatra	Ranatra	OTT	genus	Ranatra	100	169151	236715	OTT	169151	Ranatra	169151						Ranatra	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota	Paraneoptera		Hemiptera	Heteroptera				Nepidae	Ranatrinae								
1897	koch2009morphological	Sympetrum vulgatum	Sympetrum vulgatum	OTT	species	Sympetrum vulgatum	100	943270	126238	OTT	943270	Sympetrum	569013	6968	vulgatum	943270	126238		Sympetrum vulgatum	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1898	ichikawa2014changes	Pantala flavescens	Pantala flavescens	OTT	species	Pantala flavescens	100	822918	185825	OTT	822918	Pantala	822917	185824	flavescens	822918	185825		Pantala flavescens	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Anisoptera			Cavilabiata	Libellulidae									
1899	watanabe2006fecundity	Mortonagrion hirosei	Mortonagrion hirosei	OTT	species	Mortonagrion hirosei	100	139940	546911	OTT	139940	Mortonagrion	904205	476753	hirosei	139940	546911		Mortonagrion hirosei	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Zygoptera			Coenagrionoidea	Coenagrionidae									
1900	watanabe2006fecundity	Mortonagrion selenion	Mortonagrion selenion	OTT	species	Mortonagrion selenion	100	786703	1168655	OTT	786703	Mortonagrion	904205	476753	selenion	786703	1168655		Mortonagrion selenion	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Zygoptera			Coenagrionoidea	Coenagrionidae									
1901	watanabe2006fecundity	Ischnura asiatica	Ischnura asiatica	OTT	species	Ischnura asiatica	100	281663	107828	OTT	281663	Ischnura	409467	79456	asiatica	281663	107828		Ischnura asiatica	ott3.0draft6	OTT	Eukaryota	Metazoa	Arthropoda		Hexapoda	Insecta	Pterygota			Odonata	Zygoptera			Coenagrionoidea	Coenagrionidae									
